ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
11899,Traveloka,Hotel Santika Mega City Bekasi,12/25/2024,"suka menginap di santika, kamar bagus air conditioner dingin. kolamnya bersih tapi kalau pagi sinar matahari sangat bagus hehe. kolam renang anak untuk anak agar aman. makanan sarapannya juga enak.",positif,positif,,,,positif,positif,kamar bagus air conditioner dingin,kolamnya bersih,,,,kolam renang anak untuk anak agar aman,makanan sarapannya juga enak
11900,Traveloka,Hotel Santika Mega City Bekasi,12/18/2024,security baik customer service ramah. sangat baik. hotel bersih.,,positif,positif,,,,,,hotel bersih,security baik customer service ramah,,,,
11901,Traveloka,Hotel Santika Mega City Bekasi,12/18/2024,"saya memesan non smoking room tapi diberikan smoking room dengan alasan semua kamar penuh, akses mau ke kamar saja sudah bau rokok, di dalam kamar juga bau asap rokok dari sofa, dari gorden atau entah dari mana, saya ada alergi asap rokok dan asma sampai sesak nafas. lantai juga agak lengket-lengket rasanya tidak di pel. sudah minta di bersihkan bau rokok tapi masih saja tercium. untung saya cuma sehari.",negatif,negatif,,,,,,saya memesan non smoking room tapi diberikan smoking room di dalam kamar juga bau asap rokok lantai juga agak lengket-lengket rasanya tidak di pel,lantai juga agak lengket-lengket rasanya tidak di pel,,,,,
11902,Traveloka,Hotel Santika Mega City Bekasi,11/27/2024,breakfast nya enak. stafnya ramah,,,positif,,,,positif,,,stafnya ramah,,,,breakfast nya enak
11903,Traveloka,Hotel Santika Mega City Bekasi,11/20/2024,"overall bagus, makanan variasi beragam, lokasi dekat dengan dua pusat perbelanjaan. hanya saja air di kamar mandi susah surutnya jadi menggenang. lalu, wi-fi pada hotel kurang kencang, hanya maksimal 40-50 mbps, pada malam hari sempat gangguan turun kecepatan.",negatif,,,,positif,negatif,positif,air di kamar mandi susah surutnya jadi menggenang,,,,lokasi dekat dengan dua pusat perbelanjaan,wi-fi pada hotel kurang kencang hanya maksimal 40-50 mbps pada malam hari sempat gangguan turun kecepatan,makanan variasi beragam
11904,Traveloka,Hotel Santika Mega City Bekasi,11/20/2024,direkomendasikan juga untuk keluarga yang tinggal di dekat pusat perbelanjaan.,,,,,positif,,,,,,,direkomendasikan juga untuk keluarga yang tinggal di dekat pusat perbelanjaan,,
11905,Traveloka,Hotel Santika Mega City Bekasi,11/13/2024,bagus banget hanya saja wi-fi kurang kuenceng,,,,,,negatif,,,,,,,wi-fi kurang kenceng,
11906,Traveloka,Hotel Santika Mega City Bekasi,10/30/2024,menurutku semua sudah bagus menginap sini. yang bikin kesal kenapa jam 8-an harus ketok-ketok pintu tanya laundry. kalau kita mau kan bisa konfirmasi ke lobi.,,,negatif,,,,,,,yang bikin kesal kenapa jam 8-an harus ketok-ketok pintu tanya laundry kalau kita mau kan bisa konfirmasi ke lobi,,,,
11907,Traveloka,Hotel Santika Mega City Bekasi,10/30/2024,"staf hotel sangat ramah, kebersihan hotel dan untuk makanan nya the best.",,positif,positif,,,,positif,,kebersihan hotel baik,staf hotel sangat ramah,,,,untuk makanan nya the best
11908,Traveloka,Hotel Santika Mega City Bekasi,10/30/2024,"semuanya sangat nyaman, terima kasih.",positif,,,,,,,semuanya sangat nyaman,,,,,,
11909,Traveloka,Hotel Santika Mega City Bekasi,10/23/2024,"semoga harga per kamar rendah, dan klu bisa ada promo kamar.",,,,negatif,,,,,,,semoga harga per kamar rendah dan klu bisa ada promo kamar,,,
11910,Traveloka,Hotel Santika Mega City Bekasi,10/9/2024,"staf ramah, sarapan komplit, petugas keamanan nya sigap.",,,positif,,,,positif,,,staf ramah petugas keamanan nya sigap,,,,sarapan komplit
11911,Traveloka,Hotel Santika Mega City Bekasi,10/9/2024,"staf ramah, petugas front office, keamanan sigap.",,,positif,,,,,,,staf ramah petugas front office keamanan sigap,,,,
11912,Traveloka,Hotel Santika Mega City Bekasi,10/9/2024,"sangat puas sekali, khususnya kalau bawa anak. sangat kids ramah lah. bakal balik lagi sih.",,,,,,,,,,,,,,
11913,Traveloka,Hotel Santika Mega City Bekasi,10/2/2024,"staf hotel, security, tim restoran sangat ramah. akses ke mal sangat mudah.",,,positif,,positif,,,,,staf hotel security tim restoran sangat ramah,,akses ke mal sangat mudah,,
11914,Traveloka,Hotel Santika Mega City Bekasi,9/25/2024,hotel rekomendasi pilihan keluarga.,,,,,,,,,,,,,,
11915,Traveloka,Hotel Santika Mega City Bekasi,9/18/2024,air conditioner kurang dingin dengan kamar sekelas premier.,,,,,,negatif,,,,,,,air conditioner kurang dingin dengan kamar sekelas premier,
11916,Traveloka,Hotel Santika Mega City Bekasi,9/11/2024,"sangat sangat recommended, semoga makin banyak promo, dan terima kasih traveloka later.",,,,,,,,,,,,,,
11917,Traveloka,Hotel Santika Mega City Bekasi,8/14/2024,hotel ini sangat dekat dengan pusat perbelanjaan terdekat.,,,,,positif,,,,,,,hotel ini sangat dekat dengan pusat perbelanjaan terdekat,,
11918,Traveloka,Hotel Santika Mega City Bekasi,8/14/2024,pengalaman pertama yang luar biasa!,,,,,,,,,,,,,,
11919,Traveloka,Hotel Santika Mega City Bekasi,8/7/2024,staf hotel-nya ramah dan baik. saya minta tambah 1 kunci kamar langsung dikasih. sarapan-nya banyak dan enak. semoga dipertahankan service-nya ya.,,,positif,,,,positif,,,staf hotel-nya ramah dan baik saya minta tambah 1 kunci kamar langsung dikasih,,,,sarapan-nya banyak dan enak
11920,Traveloka,Hotel Santika Mega City Bekasi,8/7/2024,"the best experience ever! makanannya enak-enak banget, staff-nya ramah-ramah. kamarnya spacious dan kemarin saya dapat complimentary berupa cake right after saya check in. lokasinya juga strategis dekat ke mana-mana dan di dalam mal jadi very convenient kalau mau makan atau nonton bioskop. puas banget!",positif,,positif,,positif,,positif,kamarnya spacious,,staff-nya ramah-ramah kemarin saya dapat complimentary berupa cake right after saya check in,,lokasinya juga strategis dekat ke mana-mana dan di dalam mal jadi very convenient kalau mau makan atau nonton bioskop,,makanannya enak-enak banget
11921,Traveloka,Hotel Santika Mega City Bekasi,7/31/2024,"tempatnya bagus dan menyenangkan, dan bisa direkomendasikan untuk menginap.",,,,,,,,,,,,,,
11922,Traveloka,Hotel Santika Mega City Bekasi,7/24/2024,cukup puas dan pelayanan yang ramah.,,,positif,,,,,,,pelayanan yang ramah,,,,
11923,Traveloka,Hotel Santika Mega City Bekasi,7/17/2024,"ramah, pelayanan baik dari semua bagian, serta respons sangat baik dan cepat.",,,positif,,,,,,,ramah pelayanan baik dari semua bagian serta respons sangat baik dan cepat,,,,
11924,Traveloka,Hotel Santika Mega City Bekasi,7/17/2024,malam yang indah di kota besar santika.,,,,,,,,,,,,,,
11925,Traveloka,Hotel Santika Mega City Bekasi,7/17/2024,parkirnya susah dan crowded banget.,,,,,,negatif,,,,,,,parkirnya susah dan crowded banget,
11926,Traveloka,Hotel Santika Mega City Bekasi,7/10/2024,staf hotel ramah. hotel nyatu sama mal jadi tidak akan makan waktu kalau mau cari makan di mal atau belanja sesuatu. so far so bagus. terima kasih santika mega city,,,positif,,positif,,,,,staf hotel ramah,,hotel nyatu sama mal jadi tidak akan makan waktu kalau mau cari makan di mal atau belanja sesuatu,,
11927,Traveloka,Hotel Santika Mega City Bekasi,7/3/2024,"letaknya di atas mall, sarapan pagi variatif, staffnya ramah.",,,positif,,positif,,positif,,,staffnya ramah,,letaknya di atas mall,,sarapan pagi variatif
11928,Traveloka,Hotel Santika Mega City Bekasi,6/26/2024,"kamar bagus, pelayanan baik, cepat merespon komplain dari pelanggan",positif,,positif,,,,,kamar bagus,,pelayanan baik cepat merespon komplain dari pelanggan,,,,
11929,Traveloka,Hotel Santika Mega City Bekasi,6/26/2024,sangat nyaman dan pelayanan memuaskan.,positif,,positif,,,,,sangat nyaman,,pelayanan memuaskan,,,,
11930,Traveloka,Hotel Santika Mega City Bekasi,6/26/2024,bagus untuk kamar. bagus untuk sarapan.,positif,,,,,,positif,bagus untuk kamar,,,,,,bagus untuk sarapan
11931,Traveloka,Hotel Santika Mega City Bekasi,6/19/2024,"staf ramah, kamarnya bersih dan nyaman, di atas mal. kalau pegal-pegal ada pijat refleksi di lantai dasar.",positif,positif,positif,,positif,,,kamarnya bersih dan nyaman,kamarnya bersih dan nyaman,staf ramah,,di atas mal,,
11932,Traveloka,Hotel Santika Mega City Bekasi,6/19/2024,tingkatkan pelayanan dan kebersihan.,,negatif,negatif,,,,,,tingkatkan pelayanan dan kebersihan,tingkatkan pelayanan dan kebersihan,,,,
11933,Traveloka,Hotel Santika Mega City Bekasi,6/12/2024,"anak umur 5 tahun kena biaya untuk sarapannya 50 ribu, menurut saya sih itu terlalu besar ya dan harusnya free. anak-anak itu makannya dikit, paling cuma 1 menu dan 1 minum saja masa dikenakan biaya, mungkin bisa di kaji ulang untuk ketentuannya.",,,,negatif,,,,,,,anak umur 5 tahun kena biaya untuk sarapannya 50 ribu menurut saya sih itu terlalu besar ya dan harusnya free,,,
11934,Traveloka,Hotel Santika Mega City Bekasi,6/12/2024,pelayanannya baik ramah baik dan sangat membantu saya sekali.,,,positif,,,,,,,pelayanannya baik ramah baik dan sangat membantu saya sekali,,,,
11935,Traveloka,Hotel Santika Mega City Bekasi,6/5/2024,"kamarnya pas lah untuk harganya, lokasinya juga accessible karena ada di tengah-tengah kota. makanannya juga baik.",positif,positif,,,positif,,positif,ruangan nyaman bersih,ruangan nyaman bersih,,,lokasinya juga accessible karena ada di tengah-tengah kota,,makanannya juga baik
11936,Traveloka,Hotel Santika Mega City Bekasi,5/29/2024,cukup menyenangkan staycation di sini.,,,,,,,,,,,,,,
11937,Traveloka,Hotel Santika Mega City Bekasi,5/22/2024,bagus menginap di sini. terima kasih.,,,,,,,,,,,,,,
11938,Traveloka,Hotel Santika Mega City Bekasi,5/15/2024,"kamarnya cukup kecil dibandingkan dengan pesaingnya. perlengkapan kamar mandi terlihat agak tua dan kebersihannya di bawah rata-rata. akses ke lobi/kamar cukup baik jika anda mengendarai mobil atau berjalan kaki selama jam buka mall. namun, selama waktu tersebut, anda harus berjalan cukup jauh ke sisi belakang mall untuk masuk melalui satu-satunya pintu yang buka selama 24 jam.",negatif,negatif,,,,,,kamarnya cukup kecil dibandingkan dengan pesaingnya perlengkapan kamar mandi terlihat agak tua dan kebersihannya di bawah rata-rata,perlengkapan kamar mandi terlihat agak tua dan kebersihannya di bawah rata-rata,,,,,
11939,Traveloka,Hotel Santika Mega City Bekasi,5/15/2024,"pelayan baik, kebersihan baik banget. cuma view-nya kurang menarik. makanan juga enak kok.",,positif,positif,,,,positif,,kebersihan baik banget,pelayan baik,,,,makanan juga enak kok
11940,Traveloka,Hotel Santika Mega City Bekasi,5/15/2024,baik semua. cukup pelayanannya.,,,positif,,,,,,,cukup pelayanannya,,,,
11941,Traveloka,Hotel Santika Mega City Bekasi,5/15/2024,air conditioner tidak dingin walaupun sudah menyala 4 jam.,,,,,,negatif,,,,,,,air conditioner tidak dingin walaupun sudah menyala 4 jam,
11942,Traveloka,Hotel Santika Mega City Bekasi,5/15/2024,santika untuk hotel b3 sudah baik bangett.,,,,,,,,,,,,,,
11943,Traveloka,Hotel Santika Mega City Bekasi,5/8/2024,"lokasi strategis, cuma parkiran yang sulit.",,,,,positif,negatif,,,,,,lokasi strategis,parkiran yang sulit,
11944,Traveloka,Hotel Santika Mega City Bekasi,5/8/2024,"parkir: terbatas, jadi harus gabung di mal. kebersihan: baik. sarapan: cukup variatif. check out: cepat. check in: +/- 30 menit. televisi: masih belum smart televisi (siaran terbatas).",,positif,positif,,,negatif,positif,,kebersihan baik,check out cepat,,,parkir terbatas jadi harus gabung di mal televisi masih belum smart televisi siaran terbatas,sarapan cukup variatif
11945,Traveloka,Hotel Santika Mega City Bekasi,5/8/2024,"walau kaget dengan keadaan air conditioner saat check in, namun segera terselesaikan. pengalaman menginap yang menyenangkan dan akan kembali.",,,positif,,,,,,,segera terselesaikan pengalaman menginap yang menyenangkan,,,,
11946,Traveloka,Hotel Santika Mega City Bekasi,5/1/2024,"ini kedua kalinya saya menginap di hotel santika mega, kota bandung. selalu senang dan puas menginap di sini. kerja bagus dan pertahankan hal-hal baik ini.",,,,,,,,,,,,,,
11947,Traveloka,Hotel Santika Mega City Bekasi,5/1/2024,"semua staf sangat ramah, makanan enak, kamar bersih dan nyaman.",positif,positif,positif,,,,positif,kamar bersih dan nyaman,kamar bersih dan nyaman,semua staf sangat ramah,,,,makanan enak
11948,Traveloka,Hotel Santika Mega City Bekasi,5/1/2024,"pelayanan sangat baik staf ramah kamar bersih nyaman, makanan enak.",positif,positif,positif,,,,positif,kamar bersih nyaman,kamar bersih nyaman,pelayanan sangat baik staf ramah,,,,makanan enak
11949,Traveloka,Hotel Santika Mega City Bekasi,4/17/2024,"fasilitas tolong diperbarui, terutama televisi. kamar tipe superior queen tapi televisi analog bukan smart televisi, kamar bilas kolam berenang kurang memadai, tidak privasi saat pengganti, hanya sebatas hordeng sebagai penutup.",,,,,,negatif,,,,,,,televisi analog bukan smart televisi kamar bilas kolam berenang kurang memadai tidak privasi saat pengganti hanya sebatas hordeng sebagai penutup,
11950,Traveloka,Hotel Santika Mega City Bekasi,4/17/2024,"breakfast enak, kamar nyaman, pelayanan baik.",positif,,positif,,,,positif,kamar nyaman,,pelayanan baik,,,,breakfast enak
11951,Traveloka,Hotel Santika Mega City Bekasi,4/17/2024,"bagus, staycation bareng keluarga besar.",,,,,,,,,,,,,,
11952,Traveloka,Hotel Santika Mega City Bekasi,3/27/2024,"kamar terlalu sempit, kurang pengharum ruangan. selebihnya kalau pelayanan sangat memuaskan.",negatif,,positif,,,,,kamar terlalu sempit kurang pengharum ruangan,,pelayanan sangat memuaskan,,,,
11953,Traveloka,Hotel Santika Mega City Bekasi,3/6/2024,"kamar bersih, air conditioner dingin, terutama makanan-nya variasi dan enak-enak, next di agendakan lagi ke sana.",positif,positif,,,,,positif,kamar bersih air conditioner dingin,kamar bersih,,,,,makanan-nya variasi dan enak-enak
11954,Traveloka,Hotel Santika Mega City Bekasi,2/28/2024,"wi-fi nya kurang, mudah ilang ilang.",,,,,,negatif,,,,,,,wi-fi nya kurang mudah ilang ilang,
11955,Traveloka,Hotel Santika Mega City Bekasi,2/28/2024,sangat menyenangkan menginap di hotel santika mega bekasi.,,,,,,,,,,,,,,
11956,Traveloka,Hotel Santika Mega City Bekasi,2/28/2024,wi-fi lemot dan air conditioner tidak dingin.,,,,,,negatif,,,,,,,wi-fi lemot dan air conditioner tidak dingin,
11957,Traveloka,Hotel Santika Mega City Bekasi,2/21/2024,"sangat bagus dalam segala hal. sarapan, pelayanan, kamar, fasilitas, dan tidak perlu khawatir soal parkir. gratis. bintang 5 pun rasanya tidak cukup untuk properti ini.",positif,,positif,positif,,,positif,sangat bagus dalam segala hal kamar fasilitas,,pelayanan sangat bagus,tidak perlu khawatir soal parkir gratis,,,sarapan sangat bagus
11958,Traveloka,Hotel Santika Mega City Bekasi,2/21/2024,"pada saay check in ternyata bookingan saya belum tercatat di sistem mereka, sehingga saya harus menunggu sangat lama. kondisi air conditioner kamar panas.",negatif,,negatif,,,,,kondisi air conditioner kamar panas,,pada saat check in ternyata bookingan saya belum tercatat di sistem mereka sehingga saya harus menunggu sangat lama,,,,
11959,Traveloka,Hotel Santika Mega City Bekasi,2/14/2024,"overall baik, cuma wi-fi nya lemot banget.",,,,,,negatif,,,,,,,wi-fi nya lemot banget,
11960,Traveloka,Hotel Santika Mega City Bekasi,2/7/2024,"pas di dalam mall, lumayan agak repot kalau kembali ke hotel lebih dari jam 9 malam. jalan jauh banget. sinyal hilang muncul padahal pakai wi-fi hotel, sinyal ponsel di sana juga jadi buruk banget ntah kenapa padahal di lantai atas. staf ramah banget juara. makanan juga baik, banyak variasi.",,,positif,,negatif,negatif,positif,,,staf ramah banget juara,,pas di dalam mall lumayan agak repot kalau kembali ke hotel lebih dari jam 9 malam jalan jauh banget,sinyal hilang muncul padahal pakai wi-fi hotel sinyal ponsel di sana juga jadi buruk banget,makanan juga baik banyak variasi
11961,Traveloka,Hotel Santika Mega City Bekasi,1/31/2024,"hotelnya gabung dengan mal mega city bekasi, akomodasinya lebih mudah mencari makanan dan hiburan, pegawainya ramah. sangat direkomendasikan menginap di sini.",,,positif,,positif,,,,,pegawainya ramah,,hotelnya gabung dengan mal mega city bekasi akomodasinya lebih mudah mencari makanan dan hiburan,,
11962,Traveloka,Hotel Santika Mega City Bekasi,1/31/2024,"hotelnya gabung dengan mega city mall bekasi, untuk wisata belanja dan kuliner cukup banyak dan mudah. bagus.",,,,,positif,,,,,,,hotelnya gabung dengan mega city mall bekasi untuk wisata belanja dan kuliner cukup banyak dan mudah,,
11963,Traveloka,Hotel Santika Mega City Bekasi,1/31/2024,"sarapannya kurang enak, di kamar susah sinyal.",,,,,,negatif,negatif,,,,,,di kamar susah sinyal,sarapannya kurang enak
11964,Traveloka,Hotel Santika Mega City Bekasi,1/31/2024,"hotelnya masuk wilayah mal mega city bekasi, kalau mau ke mal untuk sekadar jalan-jalan, belanja, atau cari makan sangat mudah. tidak perlu jauh-jauh. untuk wisata nonton bioskop juga bisa langsung lewat samping hotel saja. bagus pokoknya.",,,,,positif,,,,,,,hotelnya masuk wilayah mal mega city bekasi kalau mau ke mal untuk sekadar jalan-jalan belanja atau cari makan sangat mudah,,
11965,Traveloka,Hotel Santika Mega City Bekasi,1/24/2024,"lokasi strategis, ruangan nyaman bersih, makanan enak.",positif,positif,,,positif,,positif,ruangan nyaman bersih,ruangan nyaman bersih,,,lokasi strategis,,makanan enak
11966,Traveloka,Hotel Santika Mega City Bekasi,1/24/2024,"hotel yang sangat nyaman. staf sangat ramah, kamar bersih dan menu sarapan yang enak. seluruh staf sangat membantu kebutuhan kami selama menginap. akses makan dan hiburan langsung lewat lift hotel ke dalam mal. ada paket hemat menu makan di hotel dengan kisaran 50 ribuan sudah gratis es teh dan porsi yang cukup mengenyangkan. khusus untuk yang tidak bawa kendaraan bila sampai hotel lewat jam 9 malam lebih baik minta diantar driver online langsung ke lantai 5 lobi hotel karena akses lewat dalam mal setelah jam 9 cukup gelap dan sepi. selebihnya sangat menyenangkan untuk menginap di hotel santika bekasi barat.",positif,positif,positif,,positif,,positif,hotel yang sangat nyaman,kamar bersih,staf sangat ramah seluruh staf sangat membantu kebutuhan kami selama menginap,,akses makan dan hiburan langsung lewat lift hotel ke dalam mal,,menu sarapan yang enak
