review_id,platform,hotel_name,text_review,text_review_original,date,original_language
13489,Traveloka,Hotel Santika Depok,"The worst hotel I've ever stayed. Harganya premium sebetulnya, 2-3x lipat budget hotel. Bahkan yang suitenya lebih mahal daripada hotel lain. Oke satu per satu: 1. Lobby yang masih pakai pintu dorong, belum otomatis dengan sensor. Sulit banget kalau bawa barang banyak. Karena kalau sendirian, susah nurunin barangnya dari parkiran lt 3. 2. Kamar mandi yang kamar standar kacaaaau. Masa walaupun sudah ditutup krei, masih banjir keluar dan menggenang! Menggenang loh kaya kolam dan ga bisa surut sampe housekeeping datang untuk meras pake handuk. Ini kan berarti konstruksinya salah! 3. Washtafel di suite, bentuk krannya kependekan sampai susah banget mau cuci tangan. 4. Bentuk ruangan yang kamar standar, parah sih. Kaya budget hotel banget. Agak susah bergeraknya. Kursi dipake duduk, orang ga bisa lewat atau ga bisa buka lemari. Plus minim banget jemuran, jadi bingung naro barang dimana. 5. Saya baru bisa check in jam 3. Tapi tetep ditanyain terus mau check out jam 12. Huftt. 6. Makanan banyak varian, tapi biasa aja. 7. Sistem input nomer kendaraan kacau. Teman saya dan saya tidak diinput. Fatalnya kan ini kita ketahui ketika sudah di parkiran luar. Masa saya diminta petugas parkir untuk kembali lagi ke hotel. Akhirnya saya bayar dulu 89.000. 8. Kolam renang kecil, handuk disana tidak layak, fasilitas gym cuma sepeda (rusak) dan treadmill. Jadi bagi pihak hotel, ayo berbenah lah dengan harga setinggi itu. Kalo ga bisa, ya turunin aja harganya agar konsumen tidak berekspektasi. Bagi para calon pengguna, mending hotel lain aja kalo mau yang premium. Never feel so disappointed before.","The worst hotel I've ever stayed. Harganya premium sebetulnya, 2-3x lipat budget hotel. Bahkan yang suitenya lebih mahal daripada hotel lain. Oke satu per satu: 1. Lobby yang masih pakai pintu dorong, belum otomatis dengan sensor. Sulit banget kalau bawa barang banyak. Karena kalau sendirian, susah nurunin barangnya dari parkiran lt 3. 2. Kamar mandi yang kamar standar kacaaaau. Masa walaupun sudah ditutup krei, masih banjir keluar dan menggenang! Menggenang loh kaya kolam dan ga bisa surut sampe housekeeping datang untuk meras pake handuk. Ini kan berarti konstruksinya salah! 3. Washtafel di suite, bentuk krannya kependekan sampai susah banget mau cuci tangan. 4. Bentuk ruangan yang kamar standar, parah sih. Kaya budget hotel banget. Agak susah bergeraknya. Kursi dipake duduk, orang ga bisa lewat atau ga bisa buka lemari. Plus minim banget jemuran, jadi bingung naro barang dimana. 5. Saya baru bisa check in jam 3. Tapi tetep ditanyain terus mau check out jam 12. Huftt. 6. Makanan banyak varian, tapi biasa aja. 7. Sistem input nomer kendaraan kacau. Teman saya dan saya tidak diinput. Fatalnya kan ini kita ketahui ketika sudah di parkiran luar. Masa saya diminta petugas parkir untuk kembali lagi ke hotel. Akhirnya saya bayar dulu 89.000. 8. Kolam renang kecil, handuk disana tidak layak, fasilitas gym cuma sepeda (rusak) dan treadmill. Jadi bagi pihak hotel, ayo berbenah lah dengan harga setinggi itu. Kalo ga bisa, ya turunin aja harganya agar konsumen tidak berekspektasi. Bagi para calon pengguna, mending hotel lain aja kalo mau yang premium. Never feel so disappointed before.",2019-11-13,id
13490,Traveloka,Hotel Santika Depok,"Berlokasi di margonda depok, akkesnya mudah, hotelnya gabung dengan mal di mal. Ada CGV jika ingin nonton. Banyak restoran untuk pilihan kita makan. Staf hotelnya ramah dan baik-baik. Breakfast-nya enak cocok buat kami dan harganya terjangkau. Kamarnya bersih follow up staff-nya cepat ketika kita minta tambahan sesuatu di kamar, recommended. Thanks Traveloka.","Berlokasi di margonda depok, akkesnya mudah, hotelnya gabung dengan mal di mal. Ada CGV jika ingin nonton. Banyak restoran untuk pilihan kita makan. Staf hotelnya ramah dan baik-baik. Breakfast-nya enak cocok buat kami dan harganya terjangkau. Kamarnya bersih follow up staff-nya cepat ketika kita minta tambahan sesuatu di kamar, recommended. Thanks Traveloka.",2019-11-06,id
13491,Traveloka,Hotel Santika Depok,Staf cukup nyaman dan membantu. Kerja bagus.,Staf cukup nyaman dan membantu. Kerja bagus.,2019-11-06,id
13492,Traveloka,Hotel Santika Depok,"perlu perhatian untuk sarapan ... isi ulang terlalu lama ... namun, mudah untuk menemukan makan malam dan berbelanja, itu terletak di satu blok dengan pusat perbelanjaan","perlu perhatian untuk sarapan ... isi ulang terlalu lama ... namun, mudah untuk menemukan makan malam dan berbelanja, itu terletak di satu blok dengan pusat perbelanjaan",2019-11-06,id
13493,Traveloka,Hotel Santika Depok,Saya dapat surprise ultah dari hotel.,Saya dapat surprise ultah dari hotel.,2019-10-30,id
13494,Traveloka,Hotel Santika Depok,"Tidak ada masalah dengan kamar, tetapi saat sarapan, ketika saya makan pancake, ada 3 helai rambut dan itu sangat mengganggu meskipun menu makanannya beragam, tetapi tetap saja mengurangi nafsu makan saya.","Tidak ada masalah dengan kamar, tetapi saat sarapan, ketika saya makan pancake, ada 3 helai rambut dan itu sangat mengganggu meskipun menu makanannya beragam, tetapi tetap saja mengurangi nafsu makan saya.",2019-10-30,id
13495,Traveloka,Hotel Santika Depok,"staf ramah, membersihkan kamar, tetapi kolam renang dan gym kecil","staf ramah, membersihkan kamar, tetapi kolam renang dan gym kecil",2019-10-30,id
13496,Traveloka,Hotel Santika Depok,"Makanan enak, handuk bersih dan wangi. Sayangnya pas menginap, kolam renang sedang dalam perawatan.","Makanan enak, handuk bersih dan wangi. Sayangnya pas menginap, kolam renang sedang dalam perawatan.",2019-10-23,id
13497,Traveloka,Hotel Santika Depok,check-in terlambat banget baru bisa check-in jam 5 sore padahal sudah datang dari jam 3 sore yang seharusnya sudah bisa langsung masuk. Untuk yang lainnya oke.,check-in terlambat banget baru bisa check-in jam 5 sore padahal sudah datang dari jam 3 sore yang seharusnya sudah bisa langsung masuk. Untuk yang lainnya oke.,2019-10-23,id
13498,Traveloka,Hotel Santika Depok,"Hotel butuh maintenance. Kunci kamar rusak, dinding kamar mandi kotor, sprei bernoda.","Hotel butuh maintenance. Kunci kamar rusak, dinding kamar mandi kotor, sprei bernoda.",2019-10-16,id
13499,Traveloka,Hotel Santika Depok,"Proses check-in cepat, staffnya friendly tempatnya bersih, nyaman, sayangnya tidak ada kolam renang untuk anak dan untuk gymnya kurang.","Proses check-in cepat, staffnya friendly tempatnya bersih, nyaman, sayangnya tidak ada kolam renang untuk anak dan untuk gymnya kurang.",2019-10-16,id
13500,Traveloka,Hotel Santika Depok,"Tempat yang bagus dekat pusat kuliner dan mal, sarapan enak dan baik, istirahat tenang dan nyenyak, next time menginap disini lagi. Satu saran agar kunci diberikan 2 agar bila menginap berdua bisa masing-masing pegang kunci.","Tempat yang bagus dekat pusat kuliner dan mal, sarapan enak dan baik, istirahat tenang dan nyenyak, next time menginap disini lagi. Satu saran agar kunci diberikan 2 agar bila menginap berdua bisa masing-masing pegang kunci.",2019-10-16,id
13501,Traveloka,Hotel Santika Depok,Kamarnya terlalu sederhana untuk rate harga segini. vtidak ada kulkas dikamar. Gordyn hanya 1 lapis. akses card kamar hanya dikasi 1. malam-malam pas turun krn akses tinggal dikamar maka ketika mau balik naik lift harus menghub petugas di lantai 3 krn lift harus di scan dengan akses. Kamar tidak kedap sama sekali org lewat di lorong sambil ngobrol aja kedengaran. malam saya sempat telepon operator krn didepan kamar banyak yg ngobrol. Kelebihannya makanan enak dan bervariasi dan staf ramah.,Kamarnya terlalu sederhana untuk rate harga segini. vtidak ada kulkas dikamar. Gordyn hanya 1 lapis. akses card kamar hanya dikasi 1. malam-malam pas turun krn akses tinggal dikamar maka ketika mau balik naik lift harus menghub petugas di lantai 3 krn lift harus di scan dengan akses. Kamar tidak kedap sama sekali org lewat di lorong sambil ngobrol aja kedengaran. malam saya sempat telepon operator krn didepan kamar banyak yg ngobrol. Kelebihannya makanan enak dan bervariasi dan staf ramah.,2019-10-09,id
13502,Traveloka,Hotel Santika Depok,"lokasi bagus, bernilai uang","lokasi bagus, bernilai uang",2019-10-09,id
13503,Traveloka,Hotel Santika Depok,"Saat kami mendapat kartu, lift ternyata hanya bisa naik jika kartu ditempel di bagian tanda kartumdalam lift. Lift tidak naik ketika angka lantai ditekan. Dalam kondisi 2 koper besar dan bawaan kami banyak sekali, lelah dan ngantuk, mata saya minus, tanda kartu di lift juga warnanya hampir sama dengan warna lift (tanda tempel kartu kurang terlihat jelas), saya meminta tolong pada petugas depan restoran pria. Sayangnya, dia memasang muka sebal dan tidak bersahabat. Tetap ditolong oleh ybs, tapi kesan muka yang dia tunjukkan pada kami sungguh membuat kami tidak nyaman untuk kesan pelayanan di awal. Satu jam setelah check-in, suara tukang melakukan pengeboran (entah papan, gypsum, dll, entah di atas lantai atau di sebelah kamar) selama @ 30 menit, selama 5x hingga pukul 17.00. Suara orang2 yg tertawa2 dan teriak2 di lain koridor terdengar jelas sampai ke dalam kamar dan mengganggu istirahat kami, demikian juga lalu lalang suara geret koper berkali2 dari sore, malam hingga pagi hari. Sangat mengganggu. Esok paginya, tiga potong roti yg sudah kami bawa ke meja dan masing-masing sudah dicuil ujungnya, mau dihabiskan di kamar saja setelah kenyang sarapan nasi + 1 gelas jus saja. Kami sudah membayar full dengan sarapan. Menurut kami itu hak. Kami sudah ijin dengan waiter, tapi tak boleh. Jika tak boleh dibawa di kamar, kalau dibuang masuk tempat sampah kan sayang. Diletakkan kembali untuk tamu lain juga tak mungkin. Apakah demikian SOP di restoran? Mohon lebih bijak","Saat kami mendapat kartu, lift ternyata hanya bisa naik jika kartu ditempel di bagian tanda kartumdalam lift. Lift tidak naik ketika angka lantai ditekan. Dalam kondisi 2 koper besar dan bawaan kami banyak sekali, lelah dan ngantuk, mata saya minus, tanda kartu di lift juga warnanya hampir sama dengan warna lift (tanda tempel kartu kurang terlihat jelas), saya meminta tolong pada petugas depan restoran pria. Sayangnya, dia memasang muka sebal dan tidak bersahabat. Tetap ditolong oleh ybs, tapi kesan muka yang dia tunjukkan pada kami sungguh membuat kami tidak nyaman untuk kesan pelayanan di awal. Satu jam setelah check-in, suara tukang melakukan pengeboran (entah papan, gypsum, dll, entah di atas lantai atau di sebelah kamar) selama @ 30 menit, selama 5x hingga pukul 17.00. Suara orang2 yg tertawa2 dan teriak2 di lain koridor terdengar jelas sampai ke dalam kamar dan mengganggu istirahat kami, demikian juga lalu lalang suara geret koper berkali2 dari sore, malam hingga pagi hari. Sangat mengganggu. Esok paginya, tiga potong roti yg sudah kami bawa ke meja dan masing-masing sudah dicuil ujungnya, mau dihabiskan di kamar saja setelah kenyang sarapan nasi + 1 gelas jus saja. Kami sudah membayar full dengan sarapan. Menurut kami itu hak. Kami sudah ijin dengan waiter, tapi tak boleh. Jika tak boleh dibawa di kamar, kalau dibuang masuk tempat sampah kan sayang. Diletakkan kembali untuk tamu lain juga tak mungkin. Apakah demikian SOP di restoran? Mohon lebih bijak",2019-10-02,id
13504,Traveloka,Hotel Santika Depok,Kamar besar dan makanan tradisional,Kamar besar dan makanan tradisional,2019-10-02,id
13505,Traveloka,Hotel Santika Depok,Selalu menyenangkan menginap disini.,Selalu menyenangkan menginap disini.,2019-09-18,id
13506,Traveloka,Hotel Santika Depok,"Saya tidak suka pelayanannya karena agak lambat, dan kebersihan toiletnya kurang bersih.","Saya tidak suka pelayanannya karena agak lambat, dan kebersihan toiletnya kurang bersih.",2019-09-18,id
13507,Traveloka,Hotel Santika Depok,"Kamarnya nyaman, sarapannya enak dan stafnya ramah 😊","Kamarnya nyaman, sarapannya enak dan stafnya ramah 😊",2019-09-18,id
13508,Traveloka,Hotel Santika Depok,"Sangat tidak nyaman, banyak untuk setidaknya 1. kamar mandi tenggelam nyaman 2. sarapan tidak baik 3. kolam kecil dan jam terbatas.","Sangat tidak nyaman, banyak untuk setidaknya 1. kamar mandi tenggelam nyaman 2. sarapan tidak baik 3. kolam kecil dan jam terbatas.",2019-09-18,id
13509,Traveloka,Hotel Santika Depok,"Staf sudah ramah, tapi medit banget kasih sabun dan sikat/pasta gigi cuma. 1. buffet sarapan cukup enak tapi spagetti ya tidak banget tidak ada rasanya. Hotel brada di lantai 25-27 paling atas apartemen, harus banyak lagi direnov karena seperti rusun yang dibaguskan dikit. Cukup jauh dari ekspetasi saya dibanding hotel santika lainnya.","Staf sudah ramah, tapi medit banget kasih sabun dan sikat/pasta gigi cuma. 1. buffet sarapan cukup enak tapi spagetti ya tidak banget tidak ada rasanya. Hotel brada di lantai 25-27 paling atas apartemen, harus banyak lagi direnov karena seperti rusun yang dibaguskan dikit. Cukup jauh dari ekspetasi saya dibanding hotel santika lainnya.",2019-09-18,id
13510,Traveloka,Hotel Santika Depok,"Datang jam 6 sore, kamar belum siap. exhaust fan kamar mandi berisik. Akhirnya mati sendiri. Suara lift naik turun berisik sekali. Sangat mengganggu pas lagi tidur.","Datang jam 6 sore, kamar belum siap. exhaust fan kamar mandi berisik. Akhirnya mati sendiri. Suara lift naik turun berisik sekali. Sangat mengganggu pas lagi tidur.",2019-09-04,id
13511,Traveloka,Hotel Santika Depok,"Ruangan sempit, makanan kurang variatif.","Ruangan sempit, makanan kurang variatif.",2019-08-28,id
13512,Traveloka,Hotel Santika Depok,"Makanannya rasanya biasa saja, check in molor sampe setengah jam baru bisa masuk kamar..guest cardnya sempet error ngga bisa masuk kamar dan teknisinya agak lama baru bisa datang sementara saya dan keluarga terlantar di luar kamar..overall karyawannya ramah","Makanannya rasanya biasa saja, check in molor sampe setengah jam baru bisa masuk kamar..guest cardnya sempet error ngga bisa masuk kamar dan teknisinya agak lama baru bisa datang sementara saya dan keluarga terlantar di luar kamar..overall karyawannya ramah",2019-08-28,id
13513,Traveloka,Hotel Santika Depok,1. Perlengkapan mandi kurang. 2. Kamar biasa saja tidak seperti hotel kebanyakan. 3. Key card sempat tidak berfungsi. 4. Makanan breakfast rasanya biasa saja. 5. Meja kerja terlalu sempit.,1. Perlengkapan mandi kurang. 2. Kamar biasa saja tidak seperti hotel kebanyakan. 3. Key card sempat tidak berfungsi. 4. Makanan breakfast rasanya biasa saja. 5. Meja kerja terlalu sempit.,2019-08-28,id
13514,Traveloka,Hotel Santika Depok,"Bagus, nyaman dan ramah petugas hotel.","Bagus, nyaman dan ramah petugas hotel.",2019-08-21,id
13515,Traveloka,Hotel Santika Depok,"Suara lift menganggu istirahat, ruangan tidak kedap suara.","Suara lift menganggu istirahat, ruangan tidak kedap suara.",2019-08-21,id
13516,Traveloka,Hotel Santika Depok,Kamar tidak sesuai dengan yang saya pesan.,Kamar tidak sesuai dengan yang saya pesan.,2019-08-14,id
13517,Traveloka,Hotel Santika Depok,Kalau saya karena sudah terbiasa menginap disini ya pastinya karena nyaman dan memuaskan.,Kalau saya karena sudah terbiasa menginap disini ya pastinya karena nyaman dan memuaskan.,2019-08-14,id
13518,Traveloka,Hotel Santika Depok,"nyaman, ramah, dan dekat dengan mal","nyaman, ramah, dan dekat dengan mal",2019-08-14,id
13519,Traveloka,Hotel Santika Depok,"Recommended sih buat yang lagi berkunjung ke Jakarta. Kamar bersih, good banget, tapi suami gabisa merokok karena kamarnya gabisa ngerokok walaupun ada jendelanya. Breakfastnya enak banget, pelayanannya oke dan ramah.","Recommended sih buat yang lagi berkunjung ke Jakarta. Kamar bersih, good banget, tapi suami gabisa merokok karena kamarnya gabisa ngerokok walaupun ada jendelanya. Breakfastnya enak banget, pelayanannya oke dan ramah.",2019-08-07,id
13520,Traveloka,Hotel Santika Depok,"Lokasinya strategis, bersambung dengan dmal.","Lokasinya strategis, bersambung dengan dmal.",2019-07-31,id
13521,Traveloka,Hotel Santika Depok,Kamar bersih dan nyaman. Saya selalu meminta kamar bebas rokok,Kamar bersih dan nyaman. Saya selalu meminta kamar bebas rokok,2019-07-31,id
13522,Traveloka,Hotel Santika Depok,Untuk makanannya banyak macamnya. kondisi kamarnya nyaman dan akses ke mal juga mudah.,Untuk makanannya banyak macamnya. kondisi kamarnya nyaman dan akses ke mal juga mudah.,2019-07-31,id
13523,Traveloka,Hotel Santika Depok,Lokasi susah karena gabung dengan mal dan apartment kamar terlalu kecil dan berisik sarapan biasa-biasa saja.,Lokasi susah karena gabung dengan mal dan apartment kamar terlalu kecil dan berisik sarapan biasa-biasa saja.,2019-07-31,id
13524,Traveloka,Hotel Santika Depok,Hotel yang bagus dan keramahan yang bagus,Hotel yang bagus dan keramahan yang bagus,2019-07-24,id
13525,Traveloka,Hotel Santika Depok,Sering memilih hotel ini jika berkunjung ke Depok karena lokasinya yang strategis.,Sering memilih hotel ini jika berkunjung ke Depok karena lokasinya yang strategis.,2019-07-17,id
13526,Traveloka,Hotel Santika Depok,Itu bagus. Kamarnya tidak sebesar gambarnya. Tapi tetap sangat nyaman,Itu bagus. Kamarnya tidak sebesar gambarnya. Tapi tetap sangat nyaman,2019-07-10,id
13527,Traveloka,Hotel Santika Depok,Tempat bersih nyaman pegawai ramah makanan yang enak.,Tempat bersih nyaman pegawai ramah makanan yang enak.,2019-07-10,id
13528,Traveloka,Hotel Santika Depok,Pengalaman keluarga kami tinggal selama 2 hari di hotel ini adalah semua makanan; 1. Sarapan sangat enak dan enak untuk banyak varian dan direkomendasikan 2. Sesuatu yang terasa tidak nyaman di hotel adalah: ukuran kamar terasa lebih sedikit dan juga kolam renang,Pengalaman keluarga kami tinggal selama 2 hari di hotel ini adalah semua makanan; 1. Sarapan sangat enak dan enak untuk banyak varian dan direkomendasikan 2. Sesuatu yang terasa tidak nyaman di hotel adalah: ukuran kamar terasa lebih sedikit dan juga kolam renang,2019-07-10,id
13529,Traveloka,Hotel Santika Depok,"Nice sekali, pelayanannya","Nice sekali, pelayanannya",2019-07-10,id
13530,Traveloka,Hotel Santika Depok,"Kamar bersih, kamar mandi bersih. Pilihan menu breakfast variatif. Kolam renang kecil.","Kamar bersih, kamar mandi bersih. Pilihan menu breakfast variatif. Kolam renang kecil.",2019-07-03,id
13531,Traveloka,Hotel Santika Depok,Hotel ini pas untuk liburan keluarga. Namun ada yang kurang yaitu kolam renang khusus anak-anak.,Hotel ini pas untuk liburan keluarga. Namun ada yang kurang yaitu kolam renang khusus anak-anak.,2019-07-03,id
13532,Traveloka,Hotel Santika Depok,"Lokasi oke mudah akses ke DMall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.","Lokasi oke mudah akses ke DMall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",2019-06-26,id
