page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
368,2,Farid Hafidh,20 Desember 2021,Lainnya,"4,0",lumayan untuk keluarga besar,Ulasan terverifikasi dari tiket.com
368,3,Farid Hafidh,16 Desember 2021,Lainnya,"3,6",Hotel yang bagus meskipun hanya untuk waktu singkat,Ulasan terverifikasi dari tiket.com
368,4,muhammad fadilah,16 Desember 2021,Perjalanan Bisnis,"5,0",Hotel bagus rapih bersih pelayanan juga ramah dan juga free biaya parkir,Ulasan terverifikasi dari tiket.com
368,5,Kurnia Rahayu Hasanah,15 Desember 2021,Lainnya,"5,0",Bersih.. hanya agak repot krn diatas mall,Ulasan terverifikasi dari tiket.com
369,1,DAN,12 Desember 2021,Perjalanan Sendirian,"3,6","great place for stay, sayangnya pas stay ada acara nikahan jadi lumayan ganggu sampai ke kamar. Lt 10 water heater ga panas + shower cm nyata sebagian",Ulasan terverifikasi dari tiket.com
369,2,VV,11 Desember 2021,Perjalanan Bisnis,"3,0","Makanan enak, letak stategis",Ulasan terverifikasi dari tiket.com
369,3,Rangga Kurnia Mulyadi,1 Desember 2021,Perjalanan Bisnis,"5,0",gooood hotel @Bekasi,Ulasan terverifikasi dari tiket.com
369,4,Tommy Tommy,30 November 2021,Perjalanan Bisnis,"4,0","Secara keseluruhan Oke, Direkomendasikan...",Ulasan terverifikasi dari tiket.com
369,5,DAN,21 November 2021,Lainnya,"4,0",oke-oke aja tapi cukup standar untuk sekelas santika,Ulasan terverifikasi dari tiket.com
370,1,Bagus Ario,15 November 2021,Lainnya,"4,2",cukup worth it dengan harga yg ditawarkan,Ulasan terverifikasi dari tiket.com
370,2,marthin wahyudhiyantoro,13 November 2021,Trip Pasangan,"4,0",layanan bagus dan fasilitas enak,Ulasan terverifikasi dari tiket.com
370,3,PADA,9 November 2021,Lainnya,"5,0",Baik enak nyaman tempat bersih sipp lah,Ulasan terverifikasi dari tiket.com
370,4,AP,8 November 2021,Trip Keluarga,"5,0","makanannya kurang beragam,kalo kamar oke cocok untuk perokok karena ada balkonnya",Ulasan terverifikasi dari tiket.com
370,5,AP,8 November 2021,Trip Keluarga,"5,0","pilihan sarapannya kurang beragam,kalo kamar oke ada balkonnya buat yg suka ngerokok cocok bgt",Ulasan terverifikasi dari tiket.com
371,1,A A,7 November 2021,Perjalanan Bisnis,"3,0",bagus bersih nyaman dan,Ulasan terverifikasi dari tiket.com
371,2,FP,4 November 2021,Perjalanan Sendirian,"4,0",breakfast krg variasi,Ulasan terverifikasi dari tiket.com
371,3,ITU,1 November 2021,Perjalanan Bisnis,"4,0",overall bagus (sesuai harga),Ulasan terverifikasi dari tiket.com
371,4,Adrianus Chandratama,31 Oktober 2021,Lainnya,"4,8","sarapannya agak kurang ya, ntah kenapa",Ulasan terverifikasi dari tiket.com
371,5,Rudi Domo Wiranto,29 Oktober 2021,Perjalanan Bisnis,"5,0","mantaaap , mewah dan strategis",Ulasan terverifikasi dari tiket.com
372,1,TN,26 Oktober 2021,Trip Keluarga,"2,6","lokasi hotel sih memang jadi satu dengan mall, tapi pas mlm2 mau cari makan susah bgt. mesti naik lift dulu ke mall dan lampu mall udh pd gelap. wifi putus nyambung pesen yg king bed, tapi dapetnya kasur twin yg dijadiin satu. hadeeh kacau bgt. saya pesen 2 kamar dan dua2nya bgtu kasurnya. pesen 2 kamar berdekatan, dikasihnya lumayan jauh terpisah. kita lg berenang di kolom renang, tapi sebelahnya lg ada crane yg lagi angkut barang ke atas, takut ketibanan aja. utk keluarga disini mah gk banget lah pokoknya.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
372,2,SW,23 Oktober 2021,Trip Keluarga,"1,0","dari sisi lantai kamar mandi masih seperti lama ndak dipake, handuk ada yg sobek, kasur ada bercak kuning, gelas berubah jadi plastik dan kertas, tak ada lemari es, pintu balkon tak ada kunci dan tak bisa menutup sempurna, sarapan dengan harga kamar jadi ndak worthed banget,Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
372,3,RH,22 Oktober 2021,Perjalanan Sendirian,"5,0",bagus bagus bagus bagus,Ulasan terverifikasi dari tiket.com
372,4,H,22 Oktober 2021,Perjalanan Bisnis,"2,2",Hotel buruk dengan harga tinggi.,Ulasan terverifikasi dari tiket.com
372,5,SN,17 Oktober 2021,Perjalanan Bisnis,"4,8","Petugas sarapan perlu ditambah, kasihan sedikit kewalahan shg jd agak kurang ramah. Namun overall baik.",Ulasan terverifikasi dari tiket.com
373,1,AP,14 Oktober 2021,Lainnya,"2,0","Ac tidak dingin, malah angin doang yg kluar, trs toiletnya air kecil bgt keluarnya",Ulasan terverifikasi dari tiket.com
373,2,SP,12 Oktober 2021,Trip Keluarga,"4,8","Mantap bgt deh, gak kecewa..",Ulasan terverifikasi dari tiket.com
373,3,DARI,11 Oktober 2021,Trip Keluarga,"5,0",Good 🙂 (-Tapi sayangnya tidak ada pengering rambut ☹️),Ulasan terverifikasi dari tiket.com
373,4,ED,10 Oktober 2021,Trip Keluarga,"2,0","Hotel terlalu ramai hingga sangat berisik, kebersihan kurang, sprei banyak noda, kamar mandi juga kurang bersih.",Ulasan terverifikasi dari tiket.com
373,5,BUKAN,8 Oktober 2021,Trip Keluarga,"2,2",1. kasur kotor 2. kamar mandi kurang bersih 3. petugas service sudah sesuai SOP tp nggak ramah alias jutek hahaha 4. dengan harga kamar segitu nggak ada kulkas 5. rasa masakan kurang dibanding dengan hotel lain dengan harga yang jauh lebih murah... overall kurang puas dibanding dengan hotel2 lain dengan harga yang jauh dibawah....Lihat lebih sedikit,Ulasan terverifikasi dari tiket.com
374,1,Lina Wati,5 Oktober 2021,Lainnya,"5,0","ini pengalaman sy sekian kali ,sy uda berapa kali nginap di santika yg bikin sy kangen di hotel santika kopi tubruk nya skrg uda gak da lgi gara x pademi",Ulasan terverifikasi dari tiket.com
374,2,Dokter,4 Oktober 2021,Trip Keluarga,"4,0","Menginap dg menyenangkan di Santika hotel mega city, dalam perjalanan transit.",Ulasan terverifikasi dari tiket.com
374,3,RL,3 Oktober 2021,Lainnya,"5,0",Hitam dan putih,Ulasan terverifikasi dari tiket.com
374,4,MATAHARI,2 Oktober 2021,Lainnya,"5,0","Lokasi bagus, suasana menyenangkan",Ulasan terverifikasi dari tiket.com
374,5,AP,2 Oktober 2021,Perjalanan Bisnis,"2,4","Awal stay disini pesan yg deluxe dan mau smoking room dan sampai hotel katanya deluxe smoking room habis sisa premiere dan harus bayar charge additional 150k, total jd hampir 800 kan. Awalnya agak keberatan tp oke lah karena udh disana mau gimana? Total bayar almost 800k, tapi plis banget deh kenapa yg di premiere seharga 800k hairdryer gak disediain dikamar? cangkir gelas hanya gelas plastik starling, bener - bener gelas plastik. Bayar kamar 800k kayak dapet fasilitas bayar 200k :') request sarapan jg ngga ditanya mau minuman apa atau seengganya breakfast lengkap kyk hotel pd umumnya dmn ada buah dan roti disertakan, ini engga sih. Jadi kurang worth antara harga dengan service dan facilities. Sorry.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
375,1,Yunita Asriyanti,1 Oktober 2021,Trip Pasangan,"3,0","Tidak sesuai ekspektasi. Hairdryer tidak langsung tersedia di dalam kamar (harus request terlebih dahulu). Tidak ada sabun tangan, sikat gigi hanya tersedia untuk 1 orang, tisue toilet hanya tersedia sedikit sekali (habis di satu kali pemakaian-ini saya pakai paling panjang 1 meter, dan tidak ada extra tisue di kamar untuk menggantikan), sandal hotel juga hanya tersedia satu pasang. Ukuran kamar tidak seluas yg saya bayangkan (bahkan di compare dengan kamar di hotel budget yg satu grup dengan santika dan di satu area, lebih besar hotel budget tersebut). Terdapat 2 lift menuju kamar, dan agak kaget karena salah satu lift tidak membutuhkan kartu akses. Hal ini tentu nya tidak menjamin keamanan untuk tamu karena dari mall pengunjung bisa langsung ke lobby dan jika ada yg berniat jahat bisa langsung naik ke kamar melalui akses lift yg tidak menggunakan kartu akses.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
375,2,Stella Patriciana,28 September 2021,Lainnya,"2,8","kamar ac kurang dingin,dan agak sempit,pencahayaan juga kurang ,lampunya untuk bekerja tidak pas",Ulasan terverifikasi dari tiket.com
375,3,Fitri Anggreani,23 September 2021,Perjalanan Sendirian,"4,0",cukup strategis. aksesnya mudah sekali. fasilotaa dan pelanananya ok.,Ulasan terverifikasi dari tiket.com
375,4,pada,22 September 2021,Trip Keluarga,"2,8",untuk hotelnya ok.. cm akses kedalam hotelnya yg agak susah..,Ulasan terverifikasi dari tiket.com
375,5,budhi prasetia w,19 September 2021,Trip bareng Teman,"3,0",Breakfast dapat free tapi pilihanya sedikit . Saya ingin complain kamar no 611 viewnya kurang bagus ditambah bau masakan pagi pagi sangat mengganggu,Ulasan terverifikasi dari tiket.com
376,1,SS,10 September 2021,Lainnya,"5,0",Cek in nya cpt dan Hotel bersih dan nyaman,Ulasan terverifikasi dari tiket.com
376,2,SH,7 September 2021,Trip Keluarga,"5,0","Luar biasa, bersih 😍😍😍",Ulasan terverifikasi dari tiket.com
376,3,SH,7 September 2021,Trip Keluarga,"5,0","Luar biasa, bersih😍😍😍",Ulasan terverifikasi dari tiket.com
376,4,Perang Dunia,30 Agustus 2021,Trip Pasangan,"3,0","suasana nyaman, pelayanan ramah",Ulasan terverifikasi dari tiket.com
376,5,SEBAGAI,30 Agustus 2021,Perjalanan Bisnis,"4,0",Oke............... . .,Ulasan terverifikasi dari tiket.com
377,1,VC,27 Agustus 2021,Perjalanan Sendirian,"4,0","resepsionisnya ramah dan bersemangat banget, keren. buat yg bawa mobil waktu check out akan dikasi voucher parkir jg",Ulasan terverifikasi dari tiket.com
377,2,Andria Benny Tjahyadi,27 Agustus 2021,Perjalanan Sendirian,"5,0",Sangat puas. Akan menginap lagi.,Ulasan terverifikasi dari tiket.com
377,3,Zulham Mustamin,24 Agustus 2021,Perjalanan Bisnis,"5,0",Bersih nyaman parkir luas pelayanan memuaskan,Ulasan terverifikasi dari tiket.com
377,4,PW,21 Agustus 2021,Perjalanan Sendirian,"5,0","Pertama kali nyoba, kamarnya enak, mau makan tinggal kebawah karna ada mallnya",Ulasan terverifikasi dari tiket.com
377,5,Ayu Liza Maulina Ristyani,21 Agustus 2021,Perjalanan Bisnis,"4,0",Good banget semua semua,Ulasan terverifikasi dari tiket.com
378,1,Vania Christine,21 Agustus 2021,Perjalanan Sendirian,"4,0",okeeeee....bagussss...good,Ulasan terverifikasi dari tiket.com
378,2,YANG ITU,15 Agustus 2021,Trip Pasangan,"4,0","Ini kali kedua saya menginap di sini, sangat menyenangkan.",Ulasan terverifikasi dari tiket.com
378,3,SS,11 Agustus 2021,Trip Pasangan,"3,0",karena PPkM jadi tidak maksimal utk sgala hal...yaa tapi cukub oke kok tks....semoga PPKm cepat berlalu dan sgala pelayanan bisa terealisasikan dgn baik ...aehingga akan banyak cust utk dtg menginap dihotel ini terimakasihLihat lebih sedikit,Ulasan terverifikasi dari tiket.com
378,4,DIA,11 Agustus 2021,Perjalanan Bisnis,"4,0","Menarik , bersih , nyaman",Ulasan terverifikasi dari tiket.com
378,5,ADALAH,5 Agustus 2021,Perjalanan Bisnis,"4,0","Bagus, bersih, nyaman dan pelayanan good, lokasi strategis",Ulasan terverifikasi dari tiket.com
379,1,LN,4 Agustus 2021,Trip bareng Teman,"3,8","Check in pas PPKM, pintu masuk mall yang depan tutup. Kudu jalan jauuuuuuh banget. Termasuk ribet sih but breakfast was good.",Ulasan terverifikasi dari tiket.com
379,2,MEREKA,4 Agustus 2021,Trip Pasangan,"3,6","mantap nicee good, murah dan bagus",Ulasan terverifikasi dari tiket.com
379,3,Jenri MP Panjaitan,4 Agustus 2021,Lainnya,"4,0",Biasa aja biasa aja biasa aja biasa aja,Ulasan terverifikasi dari tiket.com
379,4,KU,2 Agustus 2021,Trip Pasangan,"5,0","lumayan nyaman, tempatnya juga bersih",Ulasan terverifikasi dari tiket.com
379,5,julianti agustina,23 Juli 2021,Lainnya,"5,0","Mantapz,ambil kmr supaya dkt dg tempat acara keluarga.Hotelnya nyaman & ramah",Ulasan terverifikasi dari tiket.com
380,1,SEBAGAI,19 Juli 2021,Perjalanan Sendirian,"3,0",nyamannnnn next balik lg deh,Ulasan terverifikasi dari tiket.com
380,2,DS,17 Juli 2021,Perjalanan Bisnis,"5,0",tempat nyaman dan cocok untuk keluarga,Ulasan terverifikasi dari tiket.com
380,3,IKLAN,14 Juli 2021,Lainnya,"3,8","Pelayanan baik, respon staff juga sangat baik mungkin untuk variasi sarapan nya bisa lbh di tingkatkan",Ulasan terverifikasi dari tiket.com
380,4,DARI,10 Juli 2021,Lainnya,"4,0","Pelayanan cepat, sarapan enak walau d antar k kamar.",Ulasan terverifikasi dari tiket.com
380,5,Edyono Wibowo,6 Juli 2021,Trip Pasangan,"4,0","nyaman, sangat menyenangkan",Ulasan terverifikasi dari tiket.com
381,1,Rifki Chandra,4 Juli 2021,Perjalanan Sendirian,"5,0",Lllllllllllllllllllll,Ulasan terverifikasi dari tiket.com
381,2,Vania Christine,3 Juli 2021,Perjalanan Sendirian,"4,0",enak..bersih..super..ramah staffnya..bersih ga kaleng2,Ulasan terverifikasi dari tiket.com
381,3,maryana,30 Juni 2021,Trip Keluarga,"2,8",Kamarnya sih lumayan ngak sempit bgt cm dinding terlalu tipis jd suara samping kamar org ngobrol kedengeran jelas bgt & cat kamar udh pd usang mesti direpaint..dan kl bs akses kebalkon tdk dikunci jd bs liat keluar jelas dan udara ada sirkulasi jika smoking roomLihat lebih sedikit,Ulasan terverifikasi dari tiket.com
381,4,DARI,29 Juni 2021,Trip Pasangan,"3,0",sarapan enak namun perlu lebih banyak variasi saja,Ulasan terverifikasi dari tiket.com
381,5,Michael Malvin,26 Juni 2021,Trip Keluarga,"4,0","Makanan lumayan enak, cukuplah untuk sarapan...",Ulasan terverifikasi dari tiket.com
382,1,TH,21 Juni 2021,Trip Keluarga,"4,0","Recommended, masuk mall langsung hotel. keluar belanja juga gampang. staycation yg menarik dgn harga yg sesuai. anak2 suka. tapi kolam renangnya terlalu dalam untuk anak. overall oke,breakfastnya juga enak2. mantap pokoke. thankyooouuuLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
382,2,Laryando Junior,19 Juni 2021,Perjalanan Sendirian,"3,0",-sbjwjwjanannanababbababav,Ulasan terverifikasi dari tiket.com
382,3,yulia dwi hermawathy,16 Juni 2021,Perjalanan Bisnis,"4,0",baik bersih makanan enak,Ulasan terverifikasi dari tiket.com
382,4,DI DALAM,16 Juni 2021,Perjalanan Bisnis,"4,0",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Ulasan terverifikasi dari tiket.com
382,5,Rifki Chandra,9 Juni 2021,Perjalanan Sendirian,"4,0",Aaaaaaaaaaaaaaaaaaaaaaaaa,Ulasan terverifikasi dari tiket.com
383,1,Junaid Junaid,9 Juni 2021,Trip Keluarga,"5,0",mantap joss gandos bagus pokoknya,Ulasan terverifikasi dari tiket.com
383,2,Pekerjaan Utama,9 Juni 2021,Trip Pasangan,"1,0",Matikan lampu di malam hari lagi.,Ulasan terverifikasi dari tiket.com
383,3,Anisa Rizky Ananda,2 Juni 2021,Trip Pasangan,"5,0","Sesuai Ekspetasi, Sesuai Request Bersih, dapat Masker juga Dan Protokolnya jalan sesuai Prokess yaa..",Ulasan terverifikasi dari tiket.com
383,4,MEREKA,27 Mei 2021,Trip Keluarga,"3,0",,Ulasan terverifikasi dari tiket.com
383,5,Vicky Syadhiga,25 Mei 2021,Trip Pasangan,"5,0",terbaik ditunggu kabar baiknya,Ulasan terverifikasi dari tiket.com
384,1,Dewi Lita Syari,23 Mei 2021,Trip Keluarga,"4,0","kamar bersih, kamar mandi bersih dan wangi",Ulasan terverifikasi dari tiket.com
384,2,SEBAGAI,22 Mei 2021,Perjalanan Bisnis,"4,0",bagus kok hotelnya. Asyik.,Ulasan terverifikasi dari tiket.com
384,3,Berbohong,22 Mei 2021,Trip Keluarga,"5,0",Kami sangat senang karena hotel memberi kami kue kecil sederhana untuk ulang tahun putra saya - alasan utama kami melakukan staycation. Hanya saja kolam renangnya cukup... Lihat lebih sedikit,Ulasan terverifikasi dari Expedia
384,4,SEBAGAI,20 Mei 2021,Trip Pasangan,"3,0","Makanannya enak, tolong tingkatkan rasanya.",Ulasan terverifikasi dari tiket.com
384,5,DS,19 Mei 2021,Perjalanan Bisnis,"4,0",kamar bersih dan rapih,Ulasan terverifikasi dari tiket.com
385,1,Della Permatasari,19 Mei 2021,Trip Keluarga,"4,0",Akan lebih baik jika mereka memiliki akses langsung ke mal.,Ulasan terverifikasi dari tiket.com
385,2,riski yunita,19 Mei 2021,Lainnya,"3,0",biasa aja si standard,Ulasan terverifikasi dari tiket.com
385,3,Bunga Tiarasari,16 Mei 2021,Perjalanan Bisnis,"4,0",room service untuk makanan nya top. harga sebanding dengan rasa dan porsi.,Ulasan terverifikasi dari tiket.com
385,4,BUKAN,16 Mei 2021,Perjalanan Bisnis,"4,0",hotel nyaman bersih tapi room agak kecil,Ulasan terverifikasi dari tiket.com
385,5,Rahmat Jaenudin,16 Mei 2021,Trip Pasangan,"2,6","Semuanya standar. Liftnya agak macet, membuat kami sedikit panik.",Ulasan terverifikasi dari tiket.com
386,1,YS,14 Mei 2021,Lainnya,"3,0",yang nginep orang tua,Ulasan terverifikasi dari tiket.com
386,2,RP,14 Mei 2021,Lainnya,"4,0",Sangat baik dan semua orang ramah.,Ulasan terverifikasi dari tiket.com
386,3,Dokter,14 Mei 2021,Lainnya,"5,0","mantap , fasilitas enak dan tempatnya sejuk",Ulasan terverifikasi dari tiket.com
386,4,Rainita Permana,10 Mei 2021,Perjalanan Bisnis,"4,0","hotelnya d dalem mol , enak sih check out langsung belanja",Ulasan terverifikasi dari tiket.com
386,5,Mahsurizal Mahsurizal,8 Mei 2021,Perjalanan Bisnis,"4,0","Bersih dan nyaman, cukup bagus unt perjalanan Bisnis..",Ulasan terverifikasi dari tiket.com
387,1,WR,3 Mei 2021,Trip Keluarga,"4,6",Duh pokokonya puas setiap nginep disini,Ulasan terverifikasi dari tiket.com
387,2,WR,3 Mei 2021,Trip Keluarga,"4,6",Duh pokokonya puas setiap nginep disini,Ulasan terverifikasi dari tiket.com
387,3,A A,1 Mei 2021,Trip Keluarga,"4,0",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Ulasan terverifikasi dari tiket.com
387,4,Joel Septiadi,30 April 2021,Trip Keluarga,"4,0",bagusss stratetigiss,Ulasan terverifikasi dari tiket.com
387,5,Pekerjaan Utama,30 April 2021,Perjalanan Sendirian,"3,0",Ddgjjjhdssssxvhjjuyrdd,Ulasan terverifikasi dari tiket.com
388,1,Fachmy Azis,29 April 2021,Lainnya,"4,6",lokasinya jd satu sama mall harusnya ada akses sendiri menuju hotel langsung dr parkiran mall atau lobby. kmrn sampe hotel malem dan mall sudah tutup jd kebingungan nyari akses masuk. dan harus pake lift barang dr basement. selebihnya untuk kebersihan dan fasilitas hotel sangat bagus ga ada masalah. hanya kendala di akses sajaLihat lebih sedikit,Ulasan terverifikasi dari tiket.com
388,2,AH,28 April 2021,Trip Keluarga,"5,0",hotel diatas mall dan strategis,Ulasan terverifikasi dari tiket.com
388,3,MISALNYA,27 April 2021,Trip Keluarga,"4,0",Bagus bagus bagus bagus bagus bagus bagus bagus bagus,Ulasan terverifikasi dari tiket.com
388,4,KE,25 April 2021,Perjalanan Bisnis,"5,0","Sudah cukup baik, staffnya ramah ramah",Ulasan terverifikasi dari tiket.com
388,5,KS,20 April 2021,Perjalanan Sendirian,"4,0","baik, nyaman, fasilitasnya lengkap",Ulasan terverifikasi dari tiket.com
389,1,A A,16 April 2021,Perjalanan Bisnis,"4,0",👍👍👍👍👍👍👍👍👍👍👍👍💪💪💪💪💪💪💪💪💪,Ulasan terverifikasi dari tiket.com
389,2,Adi Setiawan,5 April 2021,Lainnya,"3,0","Hmmm, sama seperti yang lainnya.",Ulasan terverifikasi dari tiket.com
389,3,A,3 April 2021,Perjalanan Bisnis,"3,0","Sarana parkir mobimbya tidak bagus, dan tidak adanug mengatur. Sehingga mobil saya tidak bisa keluar krn terkurung selama hampir 2 jam oleh mobil2 lainnya.",Ulasan terverifikasi dari tiket.com
389,4,Tri Anugrah,31 Maret 2021,Trip Pasangan,"4,0",Bagus dekat mall mega bekasi,Ulasan terverifikasi dari tiket.com
389,5,RR,31 Maret 2021,Trip Pasangan,"3,0",Karena langganan jadi nyaman,Ulasan terverifikasi dari tiket.com
390,1,MISALNYA,30 Maret 2021,Trip Keluarga,"4,0",Bagus tapi harus ditingkatkan lagi sih,Ulasan terverifikasi dari tiket.com
390,2,DS,22 Maret 2021,Keperluan Medis,"2,0","aduh, harganya bisa dpt hotel lbh baik. ga nyangka dgn nama Santika dpt kamar yg jauh di bawah rata-rata. bidet toilet rusak, gagang tutup sampah rusak, AC lama dinginnya, siaran tv tidak jernih, tidak kedap suara. saran saya, harga diturunkan. kalah jauh dgn chain hotel internasional dgn bintang yg sama. lokasi juga tidak menarik.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
390,3,Pelancong terverifikasi,14 Maret 2021,Trip Pasangan,"2,0","Tirainya berdebu dan tidak ada kepala pancuran, hanya pipa air. AC membutuhkan waktu cukup lama untuk mendinginkan ruangan. Ranjang king size sebenarnya adalah dua ranjang single yang diletakkan berdekatan.",Ulasan terverifikasi dari Expedia
390,4,GD,12 Maret 2021,Perjalanan Sendirian,"4,0",Mantaaaaaappp tempatnya,Ulasan terverifikasi dari tiket.com
390,5,MM,11 Maret 2021,Trip Pasangan,"4,0",tempat strategis dan dekat mall,Ulasan terverifikasi dari tiket.com
391,1,Berdoa Berdoa,10 Maret 2021,Trip Pasangan,"5,0",mantep sih good service,Ulasan terverifikasi dari tiket.com
391,2,IKLAN,4 Maret 2021,Perjalanan Bisnis,"4,0","Bagus, sejuk, cocok untuk bulan madu.",Ulasan terverifikasi dari tiket.com
391,3,Rika Rika,26 Februari 2021,Lainnya,"3,0",Kamar bersih tapi channel tv tdk lengkap,Ulasan terverifikasi dari tiket.com
391,4,Fransiska Edriyani,25 Februari 2021,Trip Keluarga,"5,0",sangat membantu untuk istirahat dan tempat pelarian saat rumah direnovasi bocor atap. tq,Ulasan terverifikasi dari tiket.com
391,5,Aryo Hidayat,25 Februari 2021,Perjalanan Bisnis,"3,0",lumayan bagus... untuk ukuran bisniss....,Ulasan terverifikasi dari tiket.com
392,1,Fristian Yuardi,24 Februari 2021,Lainnya,"3,8",Secara keseluruhan bagus,Ulasan terverifikasi dari tiket.com
