ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
6452,Traveloka,Hotel Santika Bandung,1/10/2018,53,363,5,"hotel tua dengan perawatan yang baik sehingga hotel terlihat masih bagus dan terpelihara dengan baik, dekat dengan masjid tentara dan beberapa pusat perbelanjaan. sarapan varian yang berlimpah dan lezat, kamar bersih dan nyaman. sebagai saran mungkin sedikit kolam renang plus fasilitas ramah anak, seperti slide kecil atau tempat bermain akan menjadi lebih baik.",positif,positif,none,positif,none,positif,negatif
10578,Traveloka,Hotel Santika Depok,1/2/2019,53,399,5,"secara keseluruhan recommended sekali untuk menginap. kebetulan lokasi cukup strategis dekat dengan pusat perbelanjaan. ruangan cukup nyaman dan bersih, hanya masih terdengar sedikit suara dari luar yang membuat kenyamanan saat beristirahat sedikit berkurang. untuk pelayanan semua petugas sangat ramah. makanan di hotel bervariasi, hanya untuk makanan utama seperti nasi goreng rasa sedikit hambar.",positif,negatif,positif,positif,none,negatif,none
40,Agoda,Hotel Santika Bandung,8/14/2025,52,403,5,"akomodasi ini menawarkan nilai yang sangat baik dengan lokasi yang strategis dan kebersihan yang terjaga. stafnya sangat ramah dan membantu, membuat pengalaman menjadi lebih menyenangkan. fasilitas yang tersedia juga memuaskan, cocok untuk berbagai kebutuhan. secara keseluruhan, ini adalah tempat yang sangat direkomendasikan bagi siapapun yang mencari kenyamanan dan pelayanan terbaik selama menginap.",positif,none,positif,positif,positif,none,positif
3493,Agoda,Hotel Santika Tasikmalaya,8/15/2013,52,348,5,"hotel santika adalah terbaik di tasikmalaya, bersih, nyaman dan di pusat kota. kami cukup puas tinggal disini karena para staf yang ramah dan check in yang cukup cepat, sehingga kami bisa segera beristirahat setelah lelah menempuh perjalanan yang panjang dari jakarta. breakfast juga cukup bersih dan enak, walaupun sayang variasinya kurang banyak.",positif,positif,positif,positif,none,netral,none
5624,Tiket,Hotel Santika Cirebon,11/4/2021,52,346,5,"bangunan lama tetapi masih terjaga dengan baik, nuansa jawa nya kental dari lobby masuk, kamar luas dengan fasilitas yang baik, kebersihan pun sangat baik, hanya saja menu sarapan yang kurang variatif (semoga management santika cirebon ada inovasi menu sarapan yaa), lokasi sangat strategis dekat dengan mini market dan beberapa mall di cirebon. ",positif,positif,none,positif,none,negatif,positif
8742,Traveloka,Hotel Santika Bogor,8/12/2015,52,354,5,"hotel sederhana untuk non-mewah, tinggal akhir pekan cepat. ruang sederhana dan bersih. tempat tidur kembar kecil, sayangnya. ia memiliki semua neccesities kecuali kulkas. sarapan menawarkan beragam baik makanan. staf meja depan sangat bagus dan begitu juga staf di kafe. akses ke pusat perbelanjaan adalah pasti plus untuk makan cepat. akan datang lagi.",positif,positif,positif,positif,none,positif,none
652,Agoda,Hotel Santika Bandung,1/2/2013,51,371,5,hotel yang cukup menyenangkan dengan lokasi yang strategis untuk istirahat sambil jalan-jalan karena dekat dengan pusat perbelanjaan dan pusat keramaian kota bandung (dago). cukup mengesankan pelayanan dan kebersihannya. makanan di hotel ini standar dengan banyak pilihan menu. kolam renang tidak jadi satu dengan restoran sehingga terasa lebih personal dan lebih nyaman.,positif,none,netral,positif,none,positif,positif
7102,Traveloka,Hotel Santika Bandung,10/7/2015,51,355,5,"lokasi bagus. kebersihan dalam kamar untuk tempat tidur baik, lantai kotor demikian juga dengan toilet di lobby. ada suara berisik karena ada maintenance di kamar sebelah. makanan kurang berkwalitas. pelayanan baik, namun sayang barang saya yang tertinggal tidak segera diinformasikan, karena saya juga menyadarinya sesudah sampai di jakarta di sore hari.",positif,negatif,netral,negatif,none,negatif,none
10089,Traveloka,Hotel Santika Depok,5/22/2024,51,353,5,"untuk lokasinya benar-benar samping mal, untuk ukuran kamarnya kecil apalagi kamar mandinya benar-benar minimalis dan aksesori kamar mandi sudah banyak yang rusak dan bocor, kolam renangnya tidak terlalu besar, makanannya enak banyak variasinya dan yang menyenangkan lagi saya merayakan ultah suami saya dan dapat gratis kue yang enak, terima kasih you.",positif,negatif,positif,none,none,positif,negatif
140,Agoda,Hotel Santika Bandung,2/12/2024,50,295,5,"3hari 2malam stay di santika. dapat kamar depan kolam renang persis. anak saya hepi banget. kamar nya bersih, luas, staf nya ramah2. sarapan nya juga enak enak banget. tirai kamar nya tipe yang black out. seharian di kamar juga betah banget. bener2 puas banget nginep di santika bandung. love it",none,positif,positif,positif,none,positif,netral
1846,Agoda,Hotel Santika Cirebon,9/4/2023,50,322,5,"menginap 1 malam. makanan enak, kamar bersih, hanya kok tidak disediakan tisue dalam kamar hanya ada tisue gulung di toilet. ruang fitness ada alat2 yang tidak berfungsi seperti sepeda statis. niat or jadi tidak bisa. selebihnya semua oke. pelayanan bagus sekali. hotel santika langganan saya jika nginap di berbagai kota.",none,positif,positif,positif,none,positif,positif
3114,Agoda,Hotel Santika Tasikmalaya,9/28/2015,50,356,5,ini pertama kalinya saya menginap di santika tasikmalaya. lokasi sangat strategis dekat mall dan restoran. asep stoberry resto tasik hanya 5 menit berjalan kaki. sarapannya juga enak. keramahtamahannya juga sangat baik. secara keseluruhan ini adalah hotel terbaik di tasik sejauh ini. namun mereka harus meningkatkan kecepatan koneksi wi-fi dan kebersihan.,positif,none,positif,negatif,none,positif,negatif
5246,Tiket,Hotel Santika Bogor,4/26/2025,50,315,5,"lokasi hotel berada di area mall botani square, ada akses langsung ke mall, resto kurang besar, jadi ketika sarapan harus antri nunggu dulu cukup lama. rasa makanan lumayan enak, makanan beragam, kamar bersih, lobby tidak terlalu besar, parkiran agak sulit karna di mall, jadi agak ramai. lainnya cukup lumayan baik",positif,positif,none,positif,none,netral,negatif
11649,Traveloka,Hotel Santika Depok,8/19/2015,50,330,5,"overall baik dan memuaskan. tempatnya strategis dan nyaman, menyatu dengan mal sehingga mudah mencari makanan dsb. pelayanan juga ramah dan menu breakfast sangat pas di lidah. namun sayang wifi-nya tidak bekerja dan kolam renang hanya tersedia untuk orang dewasa saja (1, 3 meter, tidak bisa untuk anak-anak berenang dengan bebas)",positif,positif,positif,none,none,positif,negatif
1374,Agoda,Hotel Santika Bogor,6/18/2024,49,305,5,"yah agak sedikit kecewa sih, harga normal tanpa promo tpi malah dapat kamar paling ujung mana lumayan berisik karena deket mesin apa itu saya tidak tau. keran dikamar mandi pun rusak tidak berfungsi. untuk pelayanan dan fasilitas baik, untuk menu sarapan yah tidak bisa berharap banyak dengan harga segitu",none,negatif,positif,none,positif,positif,positif
6391,Traveloka,Hotel Santika Bandung,6/27/2018,49,309,5,"kami sekeluarga menginap 2 malam di santika, menurut kami untuk ukaran kamar luas, staf ramah, mobil di cuci (jadi kinclong terus), kolam renang untuk anaknya lumayan besar, makanan baik, hanya untuk kamar kami di 348 wc-nya agak bau apek apakah karena exhaustnya tidak nyala, untuk yang lainnya bagus banget.",none,positif,positif,negatif,none,positif,positif
6680,Traveloka,Hotel Santika Bandung,5/31/2017,49,312,5,"kamar dan kolam renangnya enak, untuk wi-fi turun naik dan untuk sarapan kurang enak serta semuanya pada dingin, untuk mandi air panasnya tidak stabil, kadang dingin sendiri, kadang panas banget itu air, beda banget dengan santika yang di petamburan, hanya saja di santika bandung dapat cuci mobil secara gratis.",none,positif,positif,none,positif,negatif,negatif
9097,Traveloka,Hotel Santika Cirebon,10/13/2021,49,332,5,"response cepat, receptionis ramah, kamar looks baik, lokasi gampang dicari dan dekat ke lokasi kuliner vaforit, harga fair, makanan yang saya suka, cuma karena masa pandemi ini, process nya yang beda, sehingga anak-anak saya agak kurang bisa ber ekpressi menikmati breakfast khas santika. overall layak bintang 5, recommended hotel.",positif,positif,positif,none,positif,positif,none
9100,Traveloka,Hotel Santika Cirebon,9/22/2021,49,293,5,singgah di hotel ini so far so bagus. makanannya enak. staf nya semua ramah. room service nya fast respon. prokes nya juga tertib. kamar nya bersih. cari apa saja yang dibutuhkan tidak sulit karena dekat kemana². terima kasih santika cirebon. semoga lain waktu bisa menginap di hotel ini lagi.,positif,positif,positif,positif,none,positif,none
107,Agoda,Hotel Santika Bandung,8/11/2024,48,324,5,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.",none,negatif,positif,positif,none,negatif,positif
1492,Agoda,Hotel Santika Bogor,7/1/2019,48,331,5,"pelayanan bagus, kamar luas dan bersih, untuk swimming pool juga sangat bagus. lokasi bersebelahan dengan botani square jadi akses untuk makan dan hiburan sangat dekat. minus: lokasi parkir memusingkan dan lift untuk customer sangat kecil dan terbatas sehingga ketika mau turun/naik ke kamar/lobby membutuhkan waktu yang cukup lama",netral,positif,positif,positif,none,none,negatif
2205,Agoda,Hotel Santika Cirebon,1/2/2020,48,317,5,"saya menginap 1 malam dan sewa 2 kamar pada malam tahun baru dan menariknya adalah tamu mendapat free gala dinner (include di harga hotel). staffnya ramah. kamarnya cukup luas. fasilitas kamar mandi bersih. saran saja untuk sarapan agar ditambah variasinya, misalnya adalah makanan khas cirebon seperti empal gentong.",none,positif,none,positif,positif,netral,netral
2685,Agoda,Hotel Santika Depok,12/31/2023,48,326,5,"harga promosinya super worth it, tempatnya bersih, pelayanannya ramah, dan karena ada akses ke mall, jadi lebih mudah untuk jajan dan nonton film tanpa perlu jauh-jauh keluar. saya sudah beberapa kali menginap di hotel santika depok, kekurangannya hanya pada menu sarapannya yang kurang variatif, tapi secara keseluruhan baik.",positif,none,positif,positif,positif,negatif,none
3729,Tiket,Hotel Santika Bandung,4/20/2024,48,318,5,"lokasinya strategis dibelakang bip, staf hotel yang ramah, sarapan yang enak. kamar juga luas sayang lubang showernya ada yang tidak berfungsi. posisi kamar juga enak depan kolam renang staf penerima tamu ramah banget. staf penerima tamu ramah banget. staf penerima tamu ramah banget. ada akses ke pusat perbelanjaan. ",positif,netral,positif,none,none,positif,netral
5701,Tiket,Hotel Santika Cirebon,9/18/2019,48,320,5,"lokasi ditengah kota dekat, ruangan bersih, staf ramah namun karena lagi ada acara nikahan jadi kami terganggu karena berisik saat acara pernikahan dari jam 15 hingga jam 21 malam saat beberes bongkar panggung padahal kami bawa bayi. lalu makanannya terlalu sedikit variasinya dan rasanya juga standar sangat disayangkan",positif,negatif,positif,positif,none,negatif,none
6084,Traveloka,Hotel Santika Bandung,2/8/2023,48,343,5,"pertama datang terasa seperti hotel klasik, setelah masuk terlihat kualitas santika. kamar bersih termasuk di bawah meja, tidak berdebu, air conditioner sentral dan tetap dingin, parkiran cukup dan terhubung ke lantai kamar, lokasi sangat strategis, sarapan standar. sedikit minus, air kadang tidak stabil. puas dan merekomendasikan hotel ini.",positif,positif,none,positif,none,netral,positif
7188,Traveloka,Hotel Santika Bandung,5/6/2015,48,318,5,kamar baik breakfast baik fasilitas hotel baik saya baru ngeh ternyata ada airport transfer free (antar jemput)llumayan tuh buat menghemat ongkos taxi: d sedikit kecewanya di kamar mandi. pembungan airnya sedikit kurang lancar shower di bathtube agak susah penggunaannya (kamar 105) overall very bagus for us: d bravo!,none,positif,none,negatif,positif,positif,positif
7357,Traveloka,Hotel Santika Bogor,4/30/2025,48,316,5,"nilai +: hotel bagus, dekat pusat kota, kamar bersih, staf hotel ramah, sarapan banyak variasi. minusnya: waktu cek in nunggu 40 menit lebih, padahal sudah datang melebihi waktu cek in. kamar sebelah berisik, sepanjang malam sampai subuh di kamar sebelah ada suara pindah-pindahin kursi. tidur jadi sangat terganggu.",positif,negatif,negatif,positif,none,positif,none
7942,Traveloka,Hotel Santika Bogor,1/8/2020,48,304,5,"hotel ini sangat pas untuk berbulan madu, karena letaknya yang ada di mal botani square. jadi bisa langsung ngedate di mal, dan dapat free parking untuk tamu hotel, staf receptionist sangat ramah, kamar bagus, menu sarapan bervariatif dan rasanya enak. overall si baik, hanya saja kolam renangnya sempit.",positif,none,positif,positif,none,positif,negatif
2857,Agoda,Hotel Santika Depok,6/14/2017,47,334,5,"lokasi cukup strategis, bersatu dengan mall, breakfast bervariasi dan banyak pilihan, staf ramah, kamar cukup baik, hanya saja tidak kedap suara jadi terdengar langkah2 kaki dll nya. kolam renang kecil sekali dan bersatu dengan apartemen sehingga pemandangan yang terlihat jemuran2 apartemen. (tidak recomended untuk kolam renang nya)",positif,negatif,positif,none,none,positif,negatif
6622,Traveloka,Hotel Santika Bandung,7/19/2017,47,334,5,"secara keseluruhan baik, dari kenyamanan, pelayanan, kebersihan, lokasi, hanya saja masalah makanan ya, mungkin karena padatnya tamu hotel sehingga kalau sudah jam 09, 00 wib makanannya beberapa kosong. semoga ke depan semakin ditingkatkan utntuk hotel santika bandung. karena saya pelanggan setia hotel santika yang ada di indonesia.",positif,positif,positif,positif,none,negatif,none
7828,Traveloka,Hotel Santika Bogor,12/16/2020,47,307,5,hotel bagus hanya saja tidak ada tempat parkir yang memadai karena mungkin menyatu dengan mal. air di toilet menggenang tapi masih baik. hotel langsung menyatu dengan mal jadi bisa dengan mudahnya akses ke mal. breakfast standar hotel mungkin masih kurang nyaman karena pandemi tapi petugas sangat membantu.,positif,negatif,positif,none,none,netral,negatif
9379,Traveloka,Hotel Santika Cirebon,4/4/2018,47,312,5,"cukup memuaskan. lokasi strategis, service baik, check-in dan check-out tidak pake lama. bangunan hotel model lama (tua), lift kecil dan panas, pool cukup besar dan tidak panas (banyak pohon), breakfast nothing special, kamar cukup luas (deluxe) tapi agak berisik dari tetangga sebelah dan atas. overall baik lah",positif,negatif,positif,none,none,negatif,negatif
421,Agoda,Hotel Santika Bandung,5/3/2023,46,297,5,"lokasi tenanga, dekat pusat belanja jadi perlu apa2 dekat. didepan hotel ada foodstreet, ada soto yang lumayan enak. staf nya ramah2 dan cekatan. hotel lama tapi sangat terawat kebersihan nya. kamar juga bersih. kamar mandi bersih. semoga sarapan nya bisa diperbaiki menu dan kualitas makanan nya.",positif,positif,positif,positif,none,negatif,none
2090,Agoda,Hotel Santika Cirebon,2/17/2020,46,324,5,secara keseluruhan bagus. paling suka dengan kolam renangnya. sayang kamar bilas sudah tua (perlu direnov biar kelihatan lebih nyaman). breakfast enak. letak strategis. staf front office ramah. yang perlu ditingkatkan lagi adalah interior kamar sudah jadul. air conditioner kurang dingin. kayanya perlu diganti deh. itu aja.,positif,positif,positif,none,none,positif,netral
