ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,text_model,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
13099,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,"bagus, bersih, ramah, dan privasinya baik karena naik lift harus pake akses card kamar tapi kurangnya parkirannya lewat mall dan itu tidak nyaman.","bagus, bersih, ramah, dan privasinya baik karena naik lift harus pake akses card kamar tapi kurangnya parkirannya lewat mall dan itu tidak nyaman.",none,positif,positif,none,negatif,none,none
13100,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,"secara keseluruhan, tempat yang bagus untuk tinggal. hotel santika bagus","secara keseluruhan, tempat yang bagus untuk tinggal. hotel santika bagus",none,none,none,none,none,none,none
13101,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,senang karena semua fasilitasnya memuaskan,senang karena semua fasilitasnya memuaskan,none,none,none,none,none,positif,none
13102,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,menginap di hotel santika cukup memuaskan terutama bg kami para pebisnis,menginap di hotel santika cukup memuaskan terutama bg kami para pebisnis,none,none,none,none,none,none,none
13104,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"menyenangkan. namun kami kecewa saat hari terakhir disana kami sedang sarapan lalu kembali ke kamar, jendela2 kamar kami dibuka, mungkin oleh housekeeping, dan kami tidak merasa nyaman.","menyenangkan. namun kami kecewa saat hari terakhir disana kami sedang sarapan lalu kembali ke kamar, jendela2 kamar kami dibuka, mungkin oleh housekeeping, dan kami tidak merasa nyaman.",negatif,none,negatif,none,none,none,none
13105,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"pada waktu subuh, ketika air conditioner room saya matikan tercium aroma sampah yang masuk ke kamar saya. untuk pelayanan lebih baik lagi.","pada waktu subuh, ketika air conditioner room saya matikan tercium aroma sampah yang masuk ke kamar saya. untuk pelayanan lebih baik lagi.",negatif,negatif,none,none,none,none,none
13106,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"overall baik, hanya saja tolong ditingkatkan kualitas wifi-nya","overall baik, hanya saja tolong ditingkatkan kualitas wifi-nya",none,none,none,none,none,negatif,none
13107,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"bagus, nyaman, wi-fi kenceng, overall bagus","bagus, nyaman, wi-fi kenceng, overall bagus",positif,none,none,none,none,positif,none
13108,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"stafnya ramah, kamar cukup luas dan bersih.","stafnya ramah, kamar cukup luas dan bersih.",positif,positif,positif,none,none,none,none
13109,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,"recommend, tempat strategis dan dekat dengan mall","recommend, tempat strategis dan dekat dengan mall",none,none,none,none,positif,none,none
13110,Traveloka,Hotel Santika Mega City Bekasi,11/29/2017,saat ini tempat nya bersih dan nyaman untuk tempat menginap,saat ini tempat nya bersih dan nyaman untuk tempat menginap,positif,positif,none,none,none,none,none
13111,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,"menurut saya karyawan-karyawan kurang bersahabat, mungkin ketika saya datang banyak rombongan yang datang juga tapi sebagai hotel berbintang seharusnya tetap ramah.","menurut saya karyawan-karyawan kurang bersahabat, mungkin ketika saya datang banyak rombongan yang datang juga tapi sebagai hotel berbintang seharusnya tetap ramah.",none,none,negatif,none,none,none,none
13112,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,"bagus, tapi susah akses masuk dan keluar karena menyatu dengan pintu masuk mall.","bagus, tapi susah akses masuk dan keluar karena menyatu dengan pintu masuk mall.",none,none,none,none,negatif,none,none
13113,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,"sejauh ini bagus, layanannya sangat bagus","sejauh ini bagus, layanannya sangat bagus",none,none,positif,none,none,none,none
13114,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,secara keseluruhan bagus. hanya air conditioner kurang dingin.,secara keseluruhan bagus. hanya air conditioner kurang dingin.,negatif,none,none,none,none,none,none
13115,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,"sedikit kecewa karena lift eror, tidak bisa berhenti di lantai 7, untuk makan harus ke lantai 5, karena kaki sakit, tidak bisa naik tangga.","sedikit kecewa karena lift eror, tidak bisa berhenti di lantai 7, untuk makan harus ke lantai 5, karena kaki sakit, tidak bisa naik tangga.",none,none,none,none,none,negatif,none
13117,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,kamar dan pelayanan baik. kebersihan juga baik. hanya saja lokasi yang kurang sesuai,kamar dan pelayanan baik. kebersihan juga baik. hanya saja lokasi yang kurang sesuai,none,positif,positif,none,negatif,none,none
13118,Traveloka,Hotel Santika Mega City Bekasi,11/22/2017,"posisinya strategis, di pusat kota bekasi. bagus deh. terima kasih traveloka sudah bikin hidup jauh lebih mudah.","posisinya strategis, di pusat kota bekasi. bagus deh. terima kasih traveloka sudah bikin hidup jauh lebih mudah.",none,none,none,none,positif,none,none
13120,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,tempat nyaman dan menu makanan yang enak.,tempat nyaman dan menu makanan yang enak.,positif,none,none,none,none,none,positif
13121,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,ramah ramah pelayanan dan breakfast banyak pilihan tapi kamar kurang gede tidak sesuai dengan harga.,ramah ramah pelayanan dan breakfast banyak pilihan tapi kamar kurang gede tidak sesuai dengan harga.,negatif,none,positif,negatif,none,none,positif
13123,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,tempat yang bagus dengan harga terjangkau; direkomendasikan,tempat yang bagus dengan harga terjangkau; direkomendasikan,none,none,none,positif,none,none,none
13124,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,suka banget karena strategis dekat dengan moll tapi pendingin kamar kurang maksimal dan tidak ada kulkas.,suka banget karena strategis dekat dengan moll tapi pendingin kamar kurang maksimal dan tidak ada kulkas.,negatif,none,none,none,positif,negatif,none
13125,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,selalu puas! dan bikin pengen balik lagi,selalu puas! dan bikin pengen balik lagi,none,none,none,none,none,none,none
13126,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,one of the best place to stay. review saya hanya akses ke hotelnya saja yang terpaksa harus ke lantai 5 dan air conditioner kamar kurang dingin.,one of the best place to stay. review saya hanya akses ke hotelnya saja yang terpaksa harus ke lantai 5 dan air conditioner kamar kurang dingin.,negatif,none,none,none,negatif,none,none
13127,Traveloka,Hotel Santika Mega City Bekasi,11/15/2017,"semua baik dan bagus, hanya saja kemaren lift-nya macet, sempet naik tangga. selebihnya baik, terima kasih.","semua baik dan bagus, hanya saja kemaren lift-nya macet, sempet naik tangga. selebihnya baik, terima kasih.",none,none,none,none,none,negatif,none
13128,Traveloka,Hotel Santika Mega City Bekasi,11/8/2017,secara keseluruhan fasilitas sebagai bintang rating dan tidak ada komentar tentang hal itu tapi layanan meja depan tidak efisien.,secara keseluruhan fasilitas sebagai bintang rating dan tidak ada komentar tentang hal itu tapi layanan meja depan tidak efisien.,none,none,negatif,none,none,none,none
13129,Traveloka,Hotel Santika Mega City Bekasi,11/8/2017,lokasi hotel yang sangat strategis.,lokasi hotel yang sangat strategis.,none,none,none,none,positif,none,none
13130,Traveloka,Hotel Santika Mega City Bekasi,11/8/2017,"pelayanan prima, juga tempat yang nyaman.","pelayanan prima, juga tempat yang nyaman.",positif,none,positif,none,none,none,none
13131,Traveloka,Hotel Santika Mega City Bekasi,11/8/2017,"bagus, mengagumkan untuk perjalanan saya.","bagus, mengagumkan untuk perjalanan saya.",none,none,none,none,none,none,none
13132,Traveloka,Hotel Santika Mega City Bekasi,11/8/2017,"sarapan bervariasi and enak, letak strategis, hanya saja check in harus jam 2.","sarapan bervariasi and enak, letak strategis, hanya saja check in harus jam 2.",none,none,negatif,none,positif,none,positif
13133,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"kamarnya kecil dan view keluar hanya blok kamar sebrang, tidak sesuai dengan di photo traveloka sarapannya saja yang baik.","kamarnya kecil dan view keluar hanya blok kamar sebrang, tidak sesuai dengan di photo traveloka sarapannya saja yang baik.",negatif,none,none,none,none,none,positif
13135,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"ketika saya tinggal, saya merasa di kamar air conditioner tidak bekerja dengan baik, panas. mudah-mudahan untuk kunjungan berikutnya lebih baik.","ketika saya tinggal, saya merasa di kamar air conditioner tidak bekerja dengan baik, panas. mudah-mudahan untuk kunjungan berikutnya lebih baik.",negatif,none,none,none,none,none,none
13136,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,pelayanan baik. makanannya enak,pelayanan baik. makanannya enak,none,none,positif,none,none,none,positif
13138,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,bersih. semakin tingkatkan lagi,bersih. semakin tingkatkan lagi,none,positif,none,none,none,none,none
13139,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"sangat senang sekali, nyaman, bersih","sangat senang sekali, nyaman, bersih",positif,positif,none,none,none,none,none
13140,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"pelayanan memuaskan. good job, well done","pelayanan memuaskan. good job, well done",none,none,positif,none,none,none,none
13141,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"hotelnya bagus service-nya juga, cuman pagi-pagi kok ada yang ketok-ketok room service yaa? untuk dibersihkan bukannya pas keluar saja.","hotelnya bagus service-nya juga, cuman pagi-pagi kok ada yang ketok-ketok room service yaa? untuk dibersihkan bukannya pas keluar saja.",none,none,negatif,none,none,none,none
13142,Traveloka,Hotel Santika Mega City Bekasi,11/1/2017,"pelayanan nya sangat baik, tempat nya yang strategis, mudah untuk akses kemanapun, kamar yang di pesen sangat sesuai seperti yang di foto.","pelayanan nya sangat baik, tempat nya yang strategis, mudah untuk akses kemanapun, kamar yang di pesen sangat sesuai seperti yang di foto.",positif,none,positif,none,positif,none,none
13145,Traveloka,Hotel Santika Mega City Bekasi,10/25/2017,kartu akses ke kamar cuma dapat satu. waktu minta tambah kartu akses katanya tidak bisa,kartu akses ke kamar cuma dapat satu. waktu minta tambah kartu akses katanya tidak bisa,none,none,negatif,none,none,none,none
13147,Traveloka,Hotel Santika Mega City Bekasi,10/25/2017,"hotelnya comfort pelayanan kurang baik saya minta hair dryer tidak datang-datang harus berkali-kali diminta, sarapan baik tapi tidak bervariasi.","hotelnya comfort pelayanan kurang baik saya minta hair dryer tidak datang-datang harus berkali-kali diminta, sarapan baik tapi tidak bervariasi.",positif,none,negatif,none,none,negatif,negatif
13149,Traveloka,Hotel Santika Mega City Bekasi,10/25/2017,bagus facility. strategis. pelayanan baik. breakfast sangat memuaskan,bagus facility. strategis. pelayanan baik. breakfast sangat memuaskan,none,none,positif,none,positif,positif,positif
13151,Traveloka,Hotel Santika Mega City Bekasi,10/25/2017,"saya order non smoking room tetapi pas masuk kamar bau rokok, saya komplain ke receptionis menurut dia kamar sudah non smoking dan tidak bisa pindah kamar.","saya order non smoking room tetapi pas masuk kamar bau rokok, saya komplain ke receptionis menurut dia kamar sudah non smoking dan tidak bisa pindah kamar.",negatif,negatif,negatif,none,none,none,none
13152,Traveloka,Hotel Santika Mega City Bekasi,10/25/2017,senang menginap di santika,senang menginap di santika,none,none,none,none,none,none,none
13154,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"kebersihan, lokasi dan kenyamanan baik, hotel baik, tapi sepertinya ada perbedaan antara pembelian traveloka dengan pembelian langsung.","kebersihan, lokasi dan kenyamanan baik, hotel baik, tapi sepertinya ada perbedaan antara pembelian traveloka dengan pembelian langsung.",positif,positif,none,none,positif,none,none
13155,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,tempat istirahat yang nyaman dan privasi dan area shoping,tempat istirahat yang nyaman dan privasi dan area shoping,positif,none,none,none,positif,none,none
13156,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"pelayanan lama, sampai menunggu lama di lobby untuk check in. mohon diperbaiki","pelayanan lama, sampai menunggu lama di lobby untuk check in. mohon diperbaiki",none,none,negatif,none,none,none,none
13157,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"awalnya kamar tidak dingin acnya. kemudian komplain dan langsung disuruh pindah kamar. walaupun desain kamarnya beda dan kayaknya lebih kecil, tapi acnya dingin.","awalnya kamar tidak dingin acnya. kemudian komplain dan langsung disuruh pindah kamar. walaupun desain kamarnya beda dan kayaknya lebih kecil, tapi acnya dingin.",netral,none,positif,none,none,none,none
13158,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"kamar, pelayanan, breakfast, lokasi dan lain-lain memuaskan, saya senang menginap di hotel santika mega city bekasi. akan tetapi terdapat kecoa di kamar mandi.","kamar, pelayanan, breakfast, lokasi dan lain-lain memuaskan, saya senang menginap di hotel santika mega city bekasi. akan tetapi terdapat kecoa di kamar mandi.",none,negatif,positif,none,positif,none,positif
13159,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"karena kami menginap hanya semalam. tidak begitu berkesan, tempat strategis tapi kurang nyaman","karena kami menginap hanya semalam. tidak begitu berkesan, tempat strategis tapi kurang nyaman",negatif,none,none,none,positif,none,none
13160,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"bagus, bersih, breakfast enak, kalau bisa di lengkapi hair dryer.","bagus, bersih, breakfast enak, kalau bisa di lengkapi hair dryer.",none,positif,none,none,none,negatif,positif
13162,Traveloka,Hotel Santika Mega City Bekasi,10/18/2017,"kekurangannya, akses masuk dan keluar hotel bila tidak dengan kendaraan (jalan kaki) harus melalui swalayan. harusnya dibuat akses tersendiri.","kekurangannya, akses masuk dan keluar hotel bila tidak dengan kendaraan (jalan kaki) harus melalui swalayan. harusnya dibuat akses tersendiri.",none,none,none,none,negatif,none,none
13163,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,"cukup bagus, memuaskan dan recommend","cukup bagus, memuaskan dan recommend",none,none,none,none,none,none,none
13164,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,"hotelnya nyaman banget, untuk menu breakfastnya baik banget. lengkap.","hotelnya nyaman banget, untuk menu breakfastnya baik banget. lengkap.",positif,none,none,none,none,none,positif
13165,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,lokasi strategis fasilitas lengkap,lokasi strategis fasilitas lengkap,none,none,none,none,positif,positif,none
13166,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,layanan sangat baik. senang tinggal di sini,layanan sangat baik. senang tinggal di sini,none,none,positif,none,none,none,none
13167,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,"over all bagus, fasilitas kamar bagus, break fast bagus variasi banyak.","over all bagus, fasilitas kamar bagus, break fast bagus variasi banyak.",none,none,none,none,none,positif,positif
13168,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,"menyenangkan, semua pelayanan baik, mulai dari resepsionis, layanan kamar hingga restoran semuanya memuaskan.","menyenangkan, semua pelayanan baik, mulai dari resepsionis, layanan kamar hingga restoran semuanya memuaskan.",none,none,positif,none,none,none,none
13169,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,memuaskan tapi sayang kolam renang anak terlalu kecil,memuaskan tapi sayang kolam renang anak terlalu kecil,none,none,none,none,none,negatif,none
13170,Traveloka,Hotel Santika Mega City Bekasi,10/11/2017,"nyaman dan bersih, recommended","nyaman dan bersih, recommended",positif,positif,none,none,none,none,none
