review_id,platform,hotel_name,text_review,text_review_original,date
10803,Traveloka,Hotel Santika Depok,"handuknya kumal masih dipakai, lokasi dan pelayanan sih.","Handuknya kumal masih dipakai, lokasi dan pelayanan sih.",2019-06-08
10804,Traveloka,Hotel Santika Depok,kamarnya terlalu sempit untuk sekelas hotel santika.,Kamarnya terlalu sempit untuk sekelas hotel santika.,2019-06-08
10805,Traveloka,Hotel Santika Depok,"sangat menikmati pengalaman menginap di santika depok, makanan yang enak, variasinya banyak, staf yang ramah, dan kamar yang bersih.","Sangat menikmati pengalaman menginap di santika depok, makanan yang enak, variasinya banyak, staf yang ramah, dan kamar yang bersih.",2019-06-01
10806,Traveloka,Hotel Santika Depok,"kamar sama persis, makanan yang enak, langsung bisa ke mall.","kamar sama persis, makanan yang enak, langsung bisa ke mall.",2019-06-01
10807,Traveloka,Hotel Santika Depok,"rekomendasi, menu untuk sahur bagi yang berpuasa. cukup beraneka ragam dan menu sehat.","Rekomendasi, menu untuk sahur bagi yang berpuasa. Cukup beraneka ragam dan menu sehat.",2019-05-25
10808,Traveloka,Hotel Santika Depok,"saya tinggal selama 2 hari bersama istri saya. secara pribadi saya pikir ini adalah hotel yang paling direkomendasikan di depok (dan saya sudah mencoba hotel lain juga). dekat dengan mal (dan d-mall tidak begitu ramai jadi sangat bagus), makanan di anjani restaurant juga bagus untuk hotel bintang 3, layanan dan keramahtamahannya juga bagus. hanya komentar kecil untuk air conditioner saat lift. sudah selesai dilakukan dengan baik!","Saya tinggal selama 2 hari bersama istri saya. Secara pribadi saya pikir ini adalah hotel yang paling direkomendasikan di Depok (dan saya sudah mencoba hotel lain juga). Dekat dengan mal (dan D-Mall tidak begitu ramai jadi sangat bagus), makanan di Anjani Restaurant juga bagus untuk hotel bintang 3, layanan dan keramahtamahannya juga bagus. Hanya komentar kecil untuk AC saat lift. Sudah selesai dilakukan dengan baik!",2019-05-25
10809,Traveloka,Hotel Santika Depok,"saya menginap di hotel ini menempati kamar 2746 di lantai 27 sisi negatifnya dari hotel ini, 1. parkiran yang agak sulit karena jadi 1 dengan pengunjung mal dan apartemen. 2. air conditioner kamar kurang dingin. 3. kamar mandi tidak ada pemisah antara tempat kering dan basah, jadi tempat yang seharusnya kering jadi basah karena kena air mandi dan sepertinya harus ada penanganan khusus buat lantai kamar mandinya. 4. selama. sangat berisik sekali dengan suara benda yang saling berbenturan, sepertinya suara lift karena begitu saya mau check-out saya perhatikan lift hotel ini mengeluarkan suara yang sama seperti apa yang saya dengar. 5. sepertinya sop dari hotel hanya menyediakan 1 sikat gigi, karena sebelum saya menginap saya baca review tamu lain punya keluhan hanya dapat 1 sikat gigi, dan itu terjadi sama saya sisi positifnya. 1. check-in dan check-out sangat cepat, dan petugasnya sangat ramah. 2. wifinya kencang. 3. sarapannya sangat enak, dan banyak sekali pilihannya. 4. kamar saat saya masuk bersih dan wangi. 5. pemandangannya cukup bagus terlebih dari posisi kamar paling atas, bisa liat kota depok dari ketinggian. 6. hotel memiliki akses langsung ke dalam mal, di dalam mal sendiri banyak pilihan makanan, dan bioskop yang tentunya bisa dipesan juga melalui situs traveloka sepertinya kalau ada kesempatan untuk menginap di depok saya akan kembali menginap, terima kasih hotel shantika depok.","Saya menginap di hotel ini menempati kamar 2746 di lantai 27 sisi negatifnya dari hotel ini, 1. parkiran yang agak sulit karena jadi 1 dengan pengunjung mal dan apartemen. 2. AC kamar kurang dingin. 3. kamar mandi tidak ada pemisah antara tempat kering dan basah, Jadi tempat yang seharusnya kering jadi basah karena kena air mandi dan sepertinya harus ada penanganan khusus buat lantai kamar mandinya. 4. selama. Sangat berisik sekali dengan suara benda yang saling berbenturan, Sepertinya suara lift karena begitu saya mau check-out saya perhatikan lift hotel ini mengeluarkan suara yang sama seperti apa yang saya dengar. 5. sepertinya sop dari hotel hanya menyediakan 1 sikat gigi, Karena sebelum saya menginap saya baca review tamu lain punya keluhan hanya dapat 1 sikat gigi, Dan itu terjadi sama saya sisi positifnya. 1. check-in dan check-out sangat cepat, Dan petugasnya sangat ramah. 2. wifinya kencang. 3. sarapannya sangat enak, dan banyak sekali pilihannya. 4. kamar saat saya masuk bersih dan wangi. 5. pemandangannya cukup bagus terlebih dari posisi kamar paling atas, Bisa liat kota depok dari ketinggian. 6. hotel memiliki akses langsung ke dalam mal, di dalam mal sendiri banyak pilihan makanan, Dan bioskop yang tentunya bisa dipesan juga melalui Situs Traveloka sepertinya kalau ada kesempatan untuk menginap di depok saya akan kembali menginap, Terima kasih hotel Shantika Depok.",2019-05-25
10810,Traveloka,Hotel Santika Depok,masalah dimulai dengan area parkir terbatas.,Masalah dimulai dengan area parkir terbatas.,2019-05-18
10811,Traveloka,Hotel Santika Depok,"1 lokasi dengan mal dan apartemen, sehingga untuk akses ke lobby harus naik lift dulu ke lantai. 3. karena 1 bangunan dengan apartemen, dari lobby lantai 3 ke room terlalu tinggi lantainya karena harus melewati lantai ynit-ynit apartemen. untuk luas room, terlalu sempit jika dibandingkan dengan harga yang harus dibayarkan. sepertinya design awal roomnya adalah design unit apartemen type studio yang saya pakai. kebersihan cukup baik.","1 lokasi dengan mal dan apartemen, sehingga untuk akses ke lobby harus naik lift dulu ke lantai. 3. karena 1 bangunan dengan apartemen, Dari lobby lantai 3 ke room terlalu tinggi lantainya karena harus melewati lantai ynit-ynit apartemen. untuk luas room, Terlalu sempit jika dibandingkan dengan harga yang harus dibayarkan. Sepertinya design awal roomnya adalah design unit apartemen type studio yang saya pakai. kebersihan cukup baik.",2019-05-18
10812,Traveloka,Hotel Santika Depok,"kamarnya bersih, pelayanannya bagus.","Kamarnya bersih, pelayanannya bagus.",2019-05-18
10813,Traveloka,Hotel Santika Depok,"menginap di kamar superior, nunber 2733, super nyaman, bersih dan dapat view langsung jalanan margonda. pelayanan juga super ramah dan cepat baik untuk proses check-in dan check-out. untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota depok.","Menginap di kamar superior, nunber 2733, super nyaman, bersih dan dapat view langsung jalanan margonda. Pelayanan juga super ramah dan cepat baik untuk proses check-in dan check-out. Untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. Lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di Margonda, pusat kota Depok.",2019-05-18
10814,Traveloka,Hotel Santika Depok,"masukan untuk kamar mandi dibuat lebih rapat di antara pembatas di area kering dan area basah, karena di kamar deluxe, lantai di area kering lebih cekung di tengah, sehingga air mengalir ke tengah dan membuat kamar mandi menjadi becek, btw ini di room 2601. masukan juga untuk kamar dibuat kedap suara. pelayanan super ramah dan cepat baik untuk proses check-in dan check-out. untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota depok.","Masukan untuk kamar mandi dibuat lebih rapat di antara pembatas di area kering dan area basah, karena di kamar deluxe, lantai di area kering lebih cekung di tengah, sehingga air mengalir ke tengah dan membuat kamar mandi menjadi becek, btw ini di room 2601. Masukan juga untuk kamar dibuat kedap suara. Pelayanan super ramah dan cepat baik untuk proses check-in dan check-out. Untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. Lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota Depok.",2019-05-18
10815,Traveloka,Hotel Santika Depok,"kamar luas, fasilitas kamar banyak, hanya masukan untuk kamar mandi dibuat lebih rapat diantara pembatas di area kering dan area basah. pelayanan juga super ramah dan cepat baik untuk proses check-in dan check-out. untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota depok.","Kamar luas, fasilitas kamar banyak, hanya masukan untuk kamar mandi dibuat lebih rapat diantara pembatas di area kering dan area basah. Pelayanan juga super ramah dan cepat baik untuk proses check-in dan check-out. Untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. Lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota Depok.",2019-05-18
10816,Traveloka,Hotel Santika Depok,"baik, terima kasih, lumayan lah baik.","Oke, terima kasih, lumayan lah oke.",2019-05-18
10817,Traveloka,Hotel Santika Depok,"pelayanan ramah, sarapannya enak, dan bebas pilih yang mana saja. view dari hotel santika pun bagus banget. kolam renangnya ramahnya pihak hotel. dekat damal jadi mau nonton pun enak langsung dengan berjalan kaki saja. i loved.","Pelayanan ramah, sarapannya enak, dan bebas pilih yang mana saja. View dari hotel santika pun bagus banget. Kolam renangnya ramahnya pihak hotel. Dekat damal jadi mau nonton pun enak langsung dengan berjalan kaki saja. I loved.",2019-05-11
10818,Traveloka,Hotel Santika Depok,"kamarnya bagus, nyaman banget. semoga bsa menginap lagi disini.","Kamarnya bagus, nyaman banget. Semoga bsa menginap lagi disini.",2019-05-11
10819,Traveloka,Hotel Santika Depok,"makanan enak, tempat bagus, tapi tidak ada isolasi suara. aku bahkan bisa mendengar suara-suara dari anak-anak di kamar lain","makanan enak, tempat bagus, tapi tidak ada isolasi suara. Aku bahkan bisa mendengar suara-suara dari anak-anak di kamar lain",2019-05-11
10820,Traveloka,Hotel Santika Depok,"nyaman, bersih makanan untuk sarapan juga enak-enak.","Nyaman, bersih makanan untuk sarapan juga enak-enak.",2019-05-11
10821,Traveloka,Hotel Santika Depok,tinggi banget gitu lokasinya dia menyatu sama apartemen.,Tinggi banget gitu lokasinya dia menyatu sama apartemen.,2019-05-04
10822,Traveloka,Hotel Santika Depok,tempatnya enak dan menyenangkan.,Tempatnya enak dan menyenangkan.,2019-04-27
10823,Traveloka,Hotel Santika Depok,makanan yang enak. dekat pusat perbelanjaan. sarankan,Makanan yang enak. Dekat pusat perbelanjaan. Sarankan,2019-04-27
10824,Traveloka,Hotel Santika Depok,"mengawasi dari area parkir ke lobi penerimaan, sarapan roti varian di bawah standar dan rasa standar maincourse, hanya 1 stanby menyambut saat sarapan. tidak ada pelayan. silakan upgrade! secara keseluruhan baik.","Mengawasi dari area parkir ke lobi penerimaan, sarapan roti varian di bawah standar dan rasa standar maincourse, hanya 1 stanby menyambut saat sarapan. Tidak ada pelayan. Silakan upgrade! Secara keseluruhan ok.",2019-04-27
10825,Traveloka,Hotel Santika Depok,"pelayannya ramah, cuma pas saya datang mau berenang di kolam anak kecil (bawa bayi) tidak dibolehkan tapi tamu yang dari luar kota ditawarkan untuk berang di kolam anak kecil. kecawa sih, kenapa bisa dibedakan, padahal sama-sama bayar! selebihnya baik.","Pelayannya ramah, cuma pas saya datang mau berenang di kolam anak kecil (bawa bayi) tidak dibolehkan tapi tamu yang dari luar kota ditawarkan untuk berang di kolam anak kecil. Kecawa sih, kenapa bisa dibedakan, padahal sama-sama bayar! Selebihnya oke.",2019-04-27
10826,Traveloka,Hotel Santika Depok,"pelayanan ramah dan profesional, hanya saya kamar mandi bau.","Pelayanan ramah dan profesional, hanya saya kamar mandi bau.",2019-04-27
10827,Traveloka,Hotel Santika Depok,"aku tinggal di executive suite, itu luas dan dilengkapi dengan sangat baik. sayangnya, di mana saya tinggal, ada sesuatu yang terjadi di kamar yang berdekatan, dan itu menyebabkan gangguan ketika orang-orang terbukti berisik. meskipun demikian, itu adalah pengalaman yang baik. itu sangat strategis untuk, terhubung ke d 39; mall yang memiliki banyak pilihan makanan. ingin merekomendasikan!","Aku tinggal di Executive Suite, itu luas dan dilengkapi dengan sangat baik. Sayangnya, di mana saya tinggal, ada sesuatu yang terjadi di kamar yang berdekatan, dan itu menyebabkan gangguan ketika orang-orang terbukti berisik. Meskipun demikian, itu adalah pengalaman yang baik. Itu sangat strategis untuk, terhubung ke D&#39;Mall yang memiliki banyak pilihan makanan. Ingin merekomendasikan!",2019-04-27
10828,Traveloka,Hotel Santika Depok,"tempatnya bagus, nyaman, pelayanan baik.","Tempatnya bagus, nyaman, pelayanan oke.",2019-04-27
10829,Traveloka,Hotel Santika Depok,bersih dan sangat nyaman. ingin kembali di hotel ini,Bersih dan sangat nyaman. Ingin kembali di hotel ini,2019-04-20
10830,Traveloka,Hotel Santika Depok,liftnya mati dua-duanya di pagi hari yang sudah pasti semua orang berkegiatan. dan lama penanganan dari pihak hotel.,Liftnya mati dua-duanya di pagi hari yang sudah pasti semua orang berkegiatan. Dan lama penanganan dari pihak hotel.,2019-04-20
10831,Traveloka,Hotel Santika Depok,"sangat menikmati pengalaman menginap disini, sarapan dengan menu yang enak, dan staf hotel yang ramah.","Sangat menikmati pengalaman menginap disini, sarapan dengan menu yang enak, dan staf hotel yang ramah.",2019-04-20
10832,Traveloka,Hotel Santika Depok,luar biasa! pasti akan kembali lagi ke sini.,Luar biasa! Pasti akan kembali lagi ke sini..,2019-04-20
10833,Traveloka,Hotel Santika Depok,"tempatnya nyaman dan bersih, anak-anak aku suka banget, breakfastnya juga enak-enak.","Tempatnya nyaman dan bersih, anak-anak aku suka banget, breakfastnya juga enak-enak.",2019-04-13
10834,Traveloka,Hotel Santika Depok,"sarapannya bagus, lokasinya strategis","Sarapannya mantap, lokasinya strategis",2019-04-13
10835,Traveloka,Hotel Santika Depok,"menginap 2 malam di santika depok, menyenangkan. karena anak-anakku senang dengan kegiatan renangnya. menu sarapan bervariasi dan enak, tastenya cocok. dan yang lebih terharu staf hotel santika bikin surprise. ke kamar dengan bawa birthday cake. terima kasih ya pak tuas dan seluruh staf santika","Menginap 2 malam di Santika Depok, menyenangkan. Karena anak-anakku senang dengan kegiatan renangnya. Menu sarapan bervariasi dan enak, tastenya cocok. Dan yang lebih terharu staf hotel santika bikin surprise. Ke kamar dengan bawa birthday cake. Terima kasih ya pak tuas dan seluruh staf santika",2019-04-13
10836,Traveloka,Hotel Santika Depok,"kamarnya nyaman dan bersih, dekat mal jadi kalau perlu beli sesuatu jadi mudah, sarapan baik, pilihan cukup beragam dan rasanya enak.","Kamarnya nyaman dan bersih, dekat mal jadi kalau perlu beli sesuatu jadi mudah, sarapan oke, pilihan cukup beragam dan rasanya enak.",2019-04-13
10837,Traveloka,Hotel Santika Depok,"senang sekali menginap di hotel santika depok, pelayanan sangat ramah, kamar sangat nyaman, rapi dan bersih, dan breakfast menunya sangat enak dan memuaskan.","Senang sekali menginap di Hotel Santika Depok, pelayanan sangat ramah, kamar sangat nyaman, rapi dan bersih, dan breakfast menunya sangat enak dan memuaskan.",2019-04-13
10838,Traveloka,Hotel Santika Depok,"bagus quality hotel, sangat nyaman dan pelayanan hotel juga sangat memuaskan.","Good quality hotel, sangat nyaman dan pelayanan hotel juga sangat memuaskan.",2019-04-06
10839,Traveloka,Hotel Santika Depok,"sangat menyenangkan sekali karena walaupun belum bintang 5 tapi saya tidak kecewa, dan dengan harga terjangkau saya bisa mendapatkan fasilitas yang memuaskan. terima kasih","Sangat menyenangkan sekali karena walaupun belum bintang 5 tapi saya tidak kecewa, dan dengan harga terjangkau saya bisa mendapatkan fasilitas yang memuaskan. Terima kasih",2019-04-06
10840,Traveloka,Hotel Santika Depok,"pengalaman keseluruhan sangat bagus, kamarnya luas dan bersih. semuanya dalam urutan kerja. saya pasti akan kembali; )","Pengalaman keseluruhan sangat bagus, kamarnya luas dan bersih. Semuanya dalam urutan kerja. Saya pasti akan kembali;)",2019-04-06
10841,Traveloka,Hotel Santika Depok,"santika depok recommended, terutama traveler yang dari luar kota. misalnya punya urusan seperti saya yang lagi temani anak test pascasarjana di salah satu perguruan tinggi negeri terbaik di depok. lokasi hotel mudah dijangkau dengan transportasi bus damri full air conditioner tujuan di mal yang menyatu dengan lobby hotel santika dan stasiun bus damri (tiket 45ribu/orang). pertama kali menginap terasa sangat berkesan, kualitas hotel excellent untuk kelas bintang 3, utamanya pelayanan check-in sebelum waktunya, kebersihan kamar, pemanas air untuk mandi berfungsi normal, air conditioner adem, dan terutama variasi menu makanan serasa bintang 4. sayangnya ada 1 handuk yang sudah usang dari 2 yang dipersiapkan. untungnya segera diganti dengan handuk yang lebih baru setelah komplain. terima kasih kepada manajemen hotel santika depok atas surprise kue ultahnya saat breakfast. i'll be back someday, terima kasih very much.","Santika Depok recommended, terutama traveler yang dari luar kota. Misalnya punya urusan seperti saya yang lagi temani anak test pascasarjana di salah satu perguruan tinggi negeri terbaik di Depok. Lokasi hotel mudah dijangkau dengan transportasi bus damri full AC tujuan di Mal yang menyatu dengan lobby hotel Santika dan stasiun bus damri (tiket 45ribu/orang). Pertama kali menginap terasa sangat berkesan, kualitas hotel excellent untuk kelas bintang 3, utamanya pelayanan check-in sebelum waktunya, kebersihan kamar, pemanas air untuk mandi berfungsi normal, AC adem, dan terutama variasi menu makanan serasa bintang 4. Sayangnya ada 1 handuk yang sudah usang dari 2 yang dipersiapkan. Untungnya segera diganti dengan handuk yang lebih baru setelah komplain. Terima kasih kepada manajemen hotel Santika Depok atas surprise kue ultahnya saat breakfast. I'll be back someday, thanks very much.",2019-04-06
